index1	index2	LSA	lag	p.valueBound
Otu0425	Otu3391	0.790064	0	0
Otu0425	Otu4275	0.851211	0	0
Otu0425	Otu5394	0.794252	0	0
Otu0450	Otu0493	0.842665	0	0
Otu0450	Otu0520	0.814849	0	0
Otu0450	Otu5010	0.961967	0	0
Otu0450	Otu6230	0.81377	0	0
Otu0462	Otu1380	0.950688	0	0
Otu0462	Otu4796	0.971499	0	0
Otu0472	Otu0739	0.777094	0	0
Otu0472	Otu0901	0.779619	0	0
Otu0488	Otu0719	0.952205	0	0
Otu0488	Otu1194	0.952213	0	0
Otu0488	Otu1473	0.958035	0	0
Otu0489	Otu1420	0.846715	0	0
Otu0489	Otu1673	0.802492	0	0
Otu0493	Otu5010	0.860051	0	0
Otu0494	Otu0567	0.777867	0	0
Otu0494	Otu0766	0.824783	0	0
Otu0520	Otu5010	0.812762	0	0
Otu0522	Otu0548	0.790614	0	0
Otu0567	Otu0766	0.785734	0	0
Otu0567	Otu5877	0.773351	0	0
Otu0568	Otu0805	0.944364	0	0
Otu0568	Otu2790	0.883613	0	0
Otu0569	Otu0908	0.981214	0	0
Otu0569	Otu1362	0.957786	0	0
Otu0569	Otu2294	0.971968	0	0
Otu0569	Otu2710	0.976517	0	0
Otu0569	Otu2879	0.978576	0	0
Otu0569	Otu3585	0.981082	0	0
Otu0569	Otu4475	0.83344	0	0
Otu0583	Otu0612	0.873831	0	0
Otu0583	Otu1341	0.846452	0	0
Otu0595	Otu6224	0.758067	0	0
Otu0612	Otu1341	0.752201	0	0
Otu0654	Otu1541	0.853238	0	0
Otu0675	Otu1822	0.770943	0	0
Otu0675	Otu2961	0.771691	0	0
Otu0675	Otu3728	0.8421	0	0
Otu0675	Otu6282	0.84792	0	0
Otu0678	Otu0739	0.785645	0	0
Otu0687	Otu3294	0.769338	0	0
Otu0719	Otu1194	0.941196	0	0
Otu0719	Otu1473	0.966299	0	0
Otu0735	Otu3943	0.809804	0	0
Otu0735	Otu5193	0.78332	0	0
Otu0735	Otu5349	0.787132	0	0
Otu0735	Otu6224	0.818021	0	0
Otu0737	Otu3134	0.803373	0	0
Otu0737	Otu5395	0.795433	0	0
Otu0805	Otu2790	0.854436	0	0
Otu0813	Otu1237	0.800203	0	0
Otu0865	Otu1225	0.752203	0	0
Otu0865	Otu1822	0.752757	0	0
Otu0874	Otu1214	0.776361	0	0
Otu0874	Otu2385	0.815584	0	0
Otu0874	Otu3788	0.799219	0	0
Otu0880	Otu4275	0.7748	0	0
Otu0880	Otu5394	0.795314	0	0
Otu0901	Otu1290	0.787745	0	0
Otu0908	Otu1362	0.961857	0	0
Otu0908	Otu2294	0.968807	0	0
Otu0908	Otu2710	0.98258	0	0
Otu0908	Otu2879	0.984887	0	0
Otu0908	Otu3585	0.987222	0	0
Otu0908	Otu4475	0.836279	0	0
Otu1031	Otu1073	0.951597	0	0
Otu1099	Otu5875	0.786209	0	0
Otu1194	Otu1473	0.958635	0	0
Otu1214	Otu2385	0.750573	0	0
Otu1214	Otu3788	0.825797	0	0
Otu1248	Otu1657	0.907897	0	0
Otu1321	Otu1384	0.819313	0	0
Otu1321	Otu1885	0.827779	0	0
Otu1321	Otu2106	0.870688	0	0
Otu1321	Otu3294	0.818251	0	0
Otu1341	Otu1707	0.886648	0	0
Otu1362	Otu2294	0.945911	0	0
Otu1362	Otu2710	0.957003	0	0
Otu1362	Otu2879	0.959113	0	0
Otu1362	Otu3585	0.961744	0	0
Otu1362	Otu4475	0.817813	0	0
Otu1380	Otu4796	0.945014	0	0
Otu1384	Otu2106	0.90186	0	0
Otu1384	Otu3294	0.840094	0	0
Otu1384	Otu3728	0.755358	0	0
Otu1447	Otu1483	0.801474	0	0
Otu1462	Otu3864	0.752748	0	0
Otu1885	Otu3294	0.761376	0	0
Otu2058	Otu2961	0.808802	0	0
Otu2106	Otu3294	0.8717	0	0
Otu2106	Otu3479	0.793645	0	0
Otu2106	Otu3728	0.784737	0	0
Otu2106	Otu6282	0.8377	0	0
Otu2139	Otu5297	0.780625	0	0
Otu2294	Otu2710	0.964641	0	0
Otu2294	Otu2879	0.966445	0	0
Otu2294	Otu3585	0.968762	0	0
Otu2294	Otu4475	0.823525	0	0
Otu2304	Otu2385	0.844786	0	0
Otu2304	Otu4473	0.796028	0	0
Otu2681	Otu4873	0.836711	0	0
Otu2681	Otu6025	0.782481	0	0
Otu2710	Otu2879	0.982392	0	0
Otu2710	Otu3585	0.982787	0	0
Otu2710	Otu4475	0.871406	0	0
Otu2715	Otu3728	0.77024	0	0
Otu2715	Otu3832	0.848932	0	0
Otu2806	Otu4579	0.789122	0	0
Otu2879	Otu3585	0.9856	0	0
Otu2879	Otu4475	0.833707	0	0
Otu2961	Otu3728	0.915297	0	0
Otu2961	Otu4100	0.7724	0	0
Otu3261	Otu3563	0.794738	0	0
Otu3294	Otu3728	0.770562	0	0
Otu3294	Otu6282	0.766347	0	0
Otu3306	Otu3813	0.77755	0	0
Otu3391	Otu4275	0.76166	0	0
Otu3391	Otu5394	0.788461	0	0
Otu3479	Otu6282	0.821836	0	0
Otu3585	Otu4475	0.836083	0	0
Otu3728	Otu4133	0.757178	0	0
Otu3728	Otu6282	0.876842	0	0
Otu3943	Otu6224	0.782709	0	0
Otu4275	Otu5394	0.837462	0	0
Otu4283	Otu5833	0.764282	0	0
Otu5010	Otu6230	0.807874	0	0
Otu5349	Otu6224	0.828603	0	0
