YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.058,1,0.354,2,0.16,0
2007-01-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.058,1,0.354,51,0.16,0
2007-01-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.058,1,0.058,1,0.354,51,0.16,0
2007-01-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.058,1,0.058,1,0.354,51,0.16,0
2007-01-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.058,1,0.354,51,0.16,0
2007-01-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.058,1,0.354,51,0.16,0
2007-01-01,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.058,1,0.354,51,0.16,0
2007-01-01,8:00,88.9,125.1,8,413,2,1,9,60,1,21,1,1,9,2,24,34,27,1,24,2,10,54,16,1,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.050,1,0.354,51,0.16,0
2007-01-01,9:00,84.0,132.3,149,1415,82,0,9,445,0,21,35,0,9,70,24,440,27,23,24,70,10,440,16,23,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.050,1,0.354,51,0.16,0
2007-01-01,10:00,77.1,144.4,315,1415,214,0,9,723,0,21,53,0,9,189,24,686,27,36,24,189,10,686,16,36,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.354,51,0.16,0
2007-01-01,11:00,72.1,157.7,435,1415,313,0,9,818,0,21,62,0,9,286,24,789,27,44,24,286,10,789,16,44,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.354,51,0.16,0
2007-01-01,12:00,69.4,172.0,498,1415,365,0,9,855,0,21,64,0,9,340,24,829,27,48,24,340,10,829,16,48,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.050,1,0.354,51,0.16,0
2007-01-01,13:00,69.3,186.8,501,1415,368,0,9,856,0,21,65,0,9,342,24,830,27,48,24,342,10,830,16,48,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.050,1,0.354,51,0.16,0
2007-01-01,14:00,71.8,201.1,443,1415,316,0,9,821,0,21,59,0,9,292,24,792,27,44,24,292,10,792,16,44,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,15:00,76.6,214.5,327,1415,222,0,9,734,0,21,52,0,9,198,24,695,27,37,24,198,10,695,16,37,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,16:00,83.3,226.8,164,1415,97,0,9,524,0,21,36,0,9,79,24,468,27,25,24,79,10,468,16,25,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,17:00,88.6,234.5,13,531,4,1,9,91,1,21,1,1,9,4,24,74,27,2,24,4,10,74,16,2,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.050,1,0.353,51,0.16,0
2007-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.353,2,0.16,0
2007-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.050,1,0.352,51,0.16,0
2007-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.050,1,0.351,51,0.16,0
2007-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.050,1,0.351,51,0.16,0
2007-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.050,1,0.350,51,0.16,0
2007-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.050,1,0.349,51,0.16,0
2007-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.050,1,0.348,51,0.16,0
2007-01-02,8:00,88.9,124.9,8,413,2,1,9,60,1,21,1,1,9,2,24,73,27,1,24,2,10,73,16,1,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.039,1,0.348,51,0.16,0
2007-01-02,9:00,83.9,132.2,149,1415,82,0,9,447,0,21,35,0,9,72,24,481,27,21,24,72,10,481,16,21,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.039,1,0.347,51,0.16,0
2007-01-02,10:00,77.1,144.3,316,1415,215,0,9,723,0,21,54,0,9,192,24,715,27,32,24,192,10,715,16,32,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.039,1,0.346,51,0.16,0
2007-01-02,11:00,72.0,157.6,436,1415,313,0,9,818,0,21,61,0,9,290,24,815,27,39,24,290,10,815,16,39,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.039,1,0.346,51,0.16,0
2007-01-02,12:00,69.3,171.9,500,1415,364,0,9,854,0,21,63,0,9,345,24,855,27,43,24,345,10,855,16,43,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.039,1,0.345,51,0.16,0
2007-01-02,13:00,69.2,186.7,503,1415,370,0,9,857,0,21,66,0,9,348,24,857,27,43,24,348,10,857,16,43,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.039,1,0.344,51,0.16,0
2007-01-02,14:00,71.7,201.0,445,1415,318,0,9,823,0,21,59,0,9,298,24,822,27,40,24,298,10,822,16,40,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.039,1,0.343,51,0.16,0
2007-01-02,15:00,76.5,214.5,330,1415,225,0,9,736,0,21,53,0,9,204,24,732,27,33,24,204,10,732,16,33,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.039,1,0.343,51,0.16,0
2007-01-02,16:00,83.2,226.7,168,1415,99,0,9,530,0,21,36,0,9,84,24,517,27,23,24,84,10,517,16,23,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.039,1,0.342,51,0.16,0
2007-01-02,17:00,88.5,234.6,14,554,4,1,9,96,1,21,1,1,9,5,24,100,27,2,24,5,10,100,16,2,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.039,1,0.341,51,0.16,0
2007-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.039,1,0.340,51,0.16,0
2007-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.039,1,0.340,51,0.16,0
2007-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.039,1,0.339,51,0.16,0
2007-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.058,1,0.039,1,0.338,51,0.16,0
2007-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.058,1,0.039,1,0.337,51,0.16,0
2007-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.058,1,0.039,1,0.337,51,0.16,0
2007-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.039,1,0.336,51,0.16,0
2007-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.039,1,0.335,2,0.16,0
2007-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.039,1,0.335,51,0.16,0
2007-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.039,1,0.335,51,0.16,0
2007-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.039,1,0.335,51,0.16,0
2007-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.039,1,0.335,51,0.16,0
2007-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.058,1,0.039,1,0.335,51,0.16,0
2007-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.039,1,0.335,51,0.16,0
2007-01-03,8:00,88.9,124.8,8,413,2,1,9,61,1,21,1,1,9,2,24,49,27,1,24,2,10,49,16,1,10,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,9:00,83.9,132.0,150,1415,82,0,9,448,0,21,35,0,9,68,24,416,27,24,24,68,10,416,16,24,10,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,10:00,77.1,144.1,317,1415,215,0,9,724,0,21,53,0,9,183,24,656,27,37,24,183,10,656,16,37,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,11:00,72.0,157.4,437,1415,315,0,9,819,0,21,62,0,9,279,24,758,27,45,24,279,10,758,16,45,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,12:00,69.2,171.8,502,1415,368,0,9,857,0,21,64,0,9,332,24,799,27,49,24,332,10,799,16,49,10,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,13:00,69.1,186.5,505,1415,372,0,9,858,0,21,66,0,9,335,24,799,27,49,24,335,10,799,16,49,10,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,14:00,71.5,201.0,448,1415,321,0,9,825,0,21,60,0,9,286,24,761,27,45,24,286,10,761,16,45,10,-9900,99,-9900,99,-9900,99,1.5,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,15:00,76.4,214.4,334,1415,227,0,9,739,0,21,53,0,9,195,24,667,27,38,24,195,10,667,16,38,10,-9900,99,-9900,99,-9900,99,1.6,3,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,16:00,83.1,226.7,171,1415,102,0,9,536,0,21,37,0,9,81,24,452,27,26,24,81,10,452,16,26,10,-9900,99,-9900,99,-9900,99,1.6,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,17:00,88.5,234.6,16,578,5,1,9,101,1,21,2,1,9,3,24,18,27,2,24,4,10,74,16,2,10,-9900,99,-9900,99,-9900,99,1.6,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.052,1,0.335,51,0.16,0
2007-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.052,1,0.335,2,0.16,0
2007-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.052,1,0.336,51,0.16,0
2007-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.058,1,0.052,1,0.336,51,0.16,0
2007-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.052,1,0.337,51,0.16,0
2007-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.052,1,0.337,51,0.16,0
2007-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.052,1,0.338,51,0.16,0
2007-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.052,1,0.339,51,0.16,0
2007-01-04,8:00,88.9,124.6,8,413,2,1,9,61,1,21,1,1,9,1,24,17,27,1,24,1,10,17,16,1,10,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.339,51,0.16,0
2007-01-04,9:00,83.9,131.9,150,1415,82,0,9,449,0,21,34,0,9,43,24,44,27,39,24,61,10,289,16,30,10,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.094,1,0.340,51,0.16,0
2007-01-04,10:00,77.0,144.0,318,1415,216,0,9,725,0,21,53,0,9,50,24,0,27,50,24,172,10,546,16,49,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.094,1,0.340,51,0.16,0
2007-01-04,11:00,71.9,157.3,439,1415,316,0,9,687,0,21,103,0,9,77,24,0,27,77,24,266,10,663,16,60,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.094,1,0.341,51,0.16,0
2007-01-04,12:00,69.1,171.7,504,1415,222,0,9,196,0,21,152,0,9,92,24,0,27,92,24,320,10,712,16,66,10,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.094,1,0.341,51,0.16,0
2007-01-04,13:00,69.0,186.4,508,1415,365,0,9,634,0,21,138,0,9,93,24,0,27,93,24,323,10,714,16,67,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.094,1,0.342,51,0.16,0
2007-01-04,14:00,71.4,200.9,451,1415,241,0,9,351,0,21,129,0,9,79,24,0,27,79,24,276,10,673,16,61,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.094,1,0.343,51,0.16,0
2007-01-04,15:00,76.2,214.4,337,1415,230,0,9,622,0,21,82,0,9,54,24,0,27,54,24,186,10,568,16,51,10,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.094,1,0.343,51,0.16,0
2007-01-04,16:00,82.9,226.6,174,1415,99,0,9,524,0,21,34,0,9,25,24,0,27,25,24,75,10,335,16,34,10,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.344,51,0.16,0
2007-01-04,17:00,88.4,234.7,17,601,5,1,9,103,1,21,2,1,9,2,24,0,27,2,24,4,10,32,16,3,10,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.344,51,0.16,0
2007-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.094,1,0.345,51,0.16,0
2007-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.346,51,0.16,0
2007-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.346,51,0.16,0
2007-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.094,1,0.347,51,0.16,0
2007-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.347,51,0.16,0
2007-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.348,51,0.16,0
2007-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.094,1,0.348,51,0.16,0
2007-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.349,2,0.16,0
2007-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.094,1,0.350,51,0.16,0
2007-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.094,1,0.351,51,0.16,0
2007-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.094,1,0.352,51,0.16,0
2007-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.094,1,0.353,51,0.16,0
2007-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.058,1,0.094,1,0.354,51,0.16,0
2007-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.058,1,0.094,1,0.355,51,0.16,0
2007-01-05,8:00,88.9,124.5,8,413,0,1,9,0,1,21,0,1,9,1,25,0,28,1,25,2,10,37,16,1,10,-9900,99,-9900,99,-9900,99,1.0,51,0.058,1,0.063,1,0.356,51,0.16,0
2007-01-05,9:00,83.9,131.7,151,1415,13,0,9,0,0,21,13,0,9,15,24,0,27,15,24,67,10,384,16,26,10,-9900,99,-9900,99,-9900,99,1.0,3,0.058,1,0.063,1,0.357,51,0.16,0
2007-01-05,10:00,77.0,143.8,319,1415,36,0,9,0,0,21,36,0,9,39,25,0,28,39,25,183,10,634,16,40,10,-9900,99,-9900,99,-9900,99,1.0,51,0.058,1,0.063,1,0.358,51,0.16,0
2007-01-05,11:00,71.8,157.2,441,1415,52,0,9,0,0,21,52,0,9,58,24,0,27,58,24,280,10,743,16,49,10,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.063,1,0.359,51,0.16,0
2007-01-05,12:00,69.0,171.5,506,1415,246,0,9,191,0,21,178,0,9,69,25,0,28,69,25,336,10,787,16,54,10,-9900,99,-9900,99,-9900,99,0.9,3,0.058,1,0.063,1,0.360,51,0.16,0
2007-01-05,13:00,68.8,186.3,511,1415,167,0,9,53,0,21,148,0,9,70,24,0,27,70,24,340,10,791,16,54,10,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.063,1,0.361,51,0.16,0
2007-01-05,14:00,71.3,200.8,454,1415,233,0,9,308,0,21,134,0,9,87,24,0,27,87,24,292,10,754,16,50,10,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.063,1,0.362,51,0.16,0
2007-01-05,15:00,76.1,214.3,340,1415,233,0,9,626,0,21,82,0,9,60,24,0,27,60,24,200,10,659,16,42,10,-9900,99,-9900,99,-9900,99,0.8,3,0.058,1,0.063,1,0.363,51,0.16,0
2007-01-05,16:00,82.8,226.6,178,1415,107,0,9,547,0,21,38,0,9,27,24,0,27,27,24,84,10,438,16,29,10,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.063,1,0.364,51,0.16,0
2007-01-05,17:00,88.3,234.8,18,625,6,1,9,113,1,21,2,1,9,2,24,0,27,2,24,5,10,67,16,3,10,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.063,1,0.365,51,0.16,0
2007-01-05,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.058,1,0.063,1,0.366,51,0.16,0
2007-01-05,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.063,1,0.367,51,0.16,0
2007-01-05,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.063,1,0.368,51,0.16,0
2007-01-05,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.058,1,0.063,1,0.369,51,0.16,0
2007-01-05,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.063,1,0.370,51,0.16,0
