lakeid,year4,daynum,sampledate,depth,rep,sta,event,cl,so4,ca,mg,na,k,fe,mn,cond,flagcl,flagso4,flagca,flagmg,flagna,flagk,flagfe,flagmn,flagcond
"CB",2009,301,2009-10-28,0.00,2,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,0.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,0.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,0.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,1.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,1.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,1.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,1.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,2.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,2.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,301,2009-10-28,2.40,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,0.00,1,1,"Quarterly",0.11,0.35,0.64,0.25,0.28,0.29,0.18,0.02,12,,,,,,,,,
"CB",2009,313,2009-11-09,0.00,2,1,"Quarterly",0.12,,0.62,0.25,0.30,0.29,0.18,0.02,13,,,,,,,,,
"CB",2009,313,2009-11-09,0.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,0.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,0.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,1.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,1.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,1.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,1.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"CB",2009,313,2009-11-09,2.00,1,1,"Quarterly",0.09,0.22,0.65,0.25,0.28,0.32,0.18,0.02,12,,,,,,,,,
"TB",2005,20,2005-01-20,0.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,0.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,0.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,1.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,2.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,3.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,3.00,2,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,4.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,5.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,6.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,20,2005-01-20,7.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,46,2005-02-15,0.00,1,1,"Quarterly",0.26,1.17,1.51,0.40,0.18,0.79,0.42,0.07,24,,,,,,,,,
"TB",2005,46,2005-02-15,1.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,46,2005-02-15,2.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,46,2005-02-15,3.00,1,1,"Quarterly",0.23,0.83,1.50,0.39,0.16,0.76,0.42,0.07,22,,,,,,,,,
"TB",2005,46,2005-02-15,3.00,2,1,"Quarterly",0.28,0.90,1.49,0.39,0.17,0.76,0.43,0.07,22,,,,,,,,,
"TB",2005,46,2005-02-15,4.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,46,2005-02-15,5.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,46,2005-02-15,6.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,46,2005-02-15,7.00,1,1,"Quarterly",0.26,0.45,1.69,0.40,0.18,0.78,0.44,0.07,30,"E","E",,,,,,,
"TB",2005,90,2005-03-31,0.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,0.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,0.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,0.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,1.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,1.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,2.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,3.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,3.00,2,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,5.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,90,2005-03-31,7.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,0.00,1,1,"Quarterly",0.16,0.88,0.86,0.22,0.09,0.41,0.22,0.04,14,,,,,,,,,
"TB",2005,108,2005-04-18,0.00,2,1,"Quarterly",0.17,0.78,0.89,0.23,0.10,0.43,0.23,0.04,14,,,,,,,,,
"TB",2005,108,2005-04-18,0.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,0.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,0.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,1.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,1.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,1.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,1.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,2.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,2.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,2.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,2.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,3.00,1,1,"Quarterly",0.27,0.56,1.61,0.42,0.20,0.79,0.46,0.08,22,,,,,,,,,
"TB",2005,108,2005-04-18,3.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,3.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,3.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,4.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,5.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,6.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,108,2005-04-18,7.00,1,1,"Quarterly",0.29,1.03,2.08,0.49,0.21,0.81,0.53,0.08,30,,,,,,,,,
"TB",2005,124,2005-05-04,0.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,0.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,0.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,0.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,1.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,1.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,1.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,1.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,2.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,3.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,4.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,5.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,5.00,2,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,6.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,124,2005-05-04,7.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,0.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,0.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,0.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,0.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,1.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,1.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,1.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,1.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,2.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,2.00,2,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,2.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,2.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,2.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,3.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,4.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,5.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,6.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,138,2005-05-18,7.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,0.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,0.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,0.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,0.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,1.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,1.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,1.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,1.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,2.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,2.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,2.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,2.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,3.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,3.00,2,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,4.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,5.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,6.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,152,2005-06-01,7.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,0.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,0.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,0.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,0.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,1.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,1.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,1.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,1.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,2.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,2.00,2,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,3.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,4.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,5.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,6.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,167,2005-06-16,7.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,0.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,0.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,0.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,0.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,1.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,1.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,1.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,1.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,2.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,2.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,3.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,3.00,2,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,4.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,5.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,6.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,179,2005-06-28,7.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,0.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,0.00,2,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,0.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,0.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,0.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,1.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,1.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,1.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,1.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,2.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,2.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,2.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,3.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,4.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,5.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,6.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,192,2005-07-11,7.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,0.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,0.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,0.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,0.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,1.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,1.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,1.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,1.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,2.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,2.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,2.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,2.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,3.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,4.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,5.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,5.00,2,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,6.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,206,2005-07-25,7.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,0.00,1,1,"Quarterly",0.20,1.48,1.25,0.39,0.20,0.69,0.25,0.06,19,,,"E","E","E","E","E","E",
"TB",2005,220,2005-08-08,0.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,0.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,0.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,1.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,1.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,1.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,1.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,2.00,1,1,"Quarterly",0.21,0.99,1.42,0.44,0.21,0.88,0.48,0.08,22,,,,,,,,,
"TB",2005,220,2005-08-08,2.00,2,1,"Quarterly",0.31,0.90,1.40,0.44,0.19,0.87,0.48,0.08,,,,,,,,,,
"TB",2005,220,2005-08-08,2.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,2.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,2.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,3.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,3.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,3.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,3.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,4.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,4.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,4.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,4.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,5.00,1,1,"Quarterly",0.25,0.31,1.72,0.45,0.21,0.88,0.49,0.08,21,,,,,,,,,
"TB",2005,220,2005-08-08,5.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,5.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,5.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,6.00,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,6.25,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,6.50,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,6.75,1,1,"Quarterly",,,,,,,,,,,,,,,,,,
"TB",2005,220,2005-08-08,7.00,1,1,"Quarterly",0.26,0.50,2.84,0.61,0.30,1.05,0.71,0.10,35,,,,,,,,,
"TB",2005,234,2005-08-22,0.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,0.00,2,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,0.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,0.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,0.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,1.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,1.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,1.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,1.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,2.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,2.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,2.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,2.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,3.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,3.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,4.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,5.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,6.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,234,2005-08-22,7.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,0.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,0.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,0.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,0.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,1.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,1.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,1.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,1.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,2.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,2.00,2,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,2.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,2.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,2.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,3.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,4.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,5.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,6.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,251,2005-09-08,7.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,0.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,0.00,2,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,0.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,0.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,0.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,1.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,1.25,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,1.50,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,1.75,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,2.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,3.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,4.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,5.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,6.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,265,2005-09-22,7.00,1,1,"Non-chem",,,,,,,,,,,,,,,,,,
"TB",2005,278,2005-10-05,0.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,278,2005-10-05,0.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,278,2005-10-05,0.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,278,2005-10-05,0.75,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,278,2005-10-05,1.00,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,278,2005-10-05,1.25,1,1,"Chem",,,,,,,,,,,,,,,,,,
"TB",2005,278,2005-10-05,1.50,1,1,"Chem",,,,,,,,,,,,,,,,,,
