sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2006-07-07,2006,7,188,1.50,19.826,
2006-07-07,2006,7,188,1.75,16.697,
2006-07-07,2006,7,188,2.00,,"C"
2006-07-07,2006,7,188,2.25,12.331,
2006-07-08,2006,7,189,0.00,,"C"
2006-07-08,2006,7,189,0.25,23.709,
2006-07-08,2006,7,189,0.50,23.725,
2006-07-08,2006,7,189,0.75,22.660,
2006-07-08,2006,7,189,1.00,21.542,
2006-07-08,2006,7,189,1.25,20.621,
2006-07-08,2006,7,189,1.50,19.767,
2006-07-08,2006,7,189,1.75,16.801,
2006-07-08,2006,7,189,2.00,,"C"
2006-07-08,2006,7,189,2.25,12.443,
2006-07-09,2006,7,190,0.00,24.519,
2006-07-09,2006,7,190,0.25,24.438,
2006-07-09,2006,7,190,0.50,24.206,
2006-07-09,2006,7,190,0.75,22.916,
2006-07-09,2006,7,190,1.00,21.816,
2006-07-09,2006,7,190,1.25,20.706,
2006-07-09,2006,7,190,1.50,19.662,
2006-07-09,2006,7,190,1.75,16.825,
2006-07-09,2006,7,190,2.00,,"C"
2006-07-09,2006,7,190,2.25,12.589,
2006-07-10,2006,7,191,0.00,24.568,
2006-07-10,2006,7,191,0.25,24.407,
2006-07-10,2006,7,191,0.50,23.685,
2006-07-10,2006,7,191,0.75,22.531,
2006-07-10,2006,7,191,1.00,21.908,
2006-07-10,2006,7,191,1.25,20.805,
2006-07-10,2006,7,191,1.50,19.644,
2006-07-10,2006,7,191,1.75,,"C"
2006-07-10,2006,7,191,2.00,,"C"
2006-07-10,2006,7,191,2.25,12.697,
2006-07-11,2006,7,192,0.00,25.243,
2006-07-11,2006,7,192,0.25,24.964,
2006-07-11,2006,7,192,0.50,,"C"
2006-07-11,2006,7,192,0.75,22.809,
2006-07-11,2006,7,192,1.00,21.995,
2006-07-11,2006,7,192,1.25,20.923,
2006-07-11,2006,7,192,1.50,19.807,
2006-07-11,2006,7,192,1.75,16.926,
2006-07-11,2006,7,192,2.00,14.452,
2006-07-11,2006,7,192,2.25,12.758,
2006-07-12,2006,7,193,0.00,26.921,
2006-07-12,2006,7,193,0.25,26.188,
2006-07-12,2006,7,193,0.50,24.794,
2006-07-12,2006,7,193,0.75,23.319,
2006-07-12,2006,7,193,1.00,22.153,
2006-07-12,2006,7,193,1.25,20.949,
2006-07-12,2006,7,193,1.50,19.756,
2006-07-12,2006,7,193,1.75,16.889,
2006-07-12,2006,7,193,2.00,,"C"
2006-07-12,2006,7,193,2.25,12.924,
2006-07-13,2006,7,194,0.00,,"C"
2006-07-13,2006,7,194,0.25,27.494,
2006-07-13,2006,7,194,0.50,26.150,
2006-07-13,2006,7,194,0.75,24.090,
2006-07-13,2006,7,194,1.00,22.537,
2006-07-13,2006,7,194,1.25,21.058,
2006-07-13,2006,7,194,1.50,19.862,
2006-07-13,2006,7,194,1.75,17.009,
2006-07-13,2006,7,194,2.00,,"C"
2006-07-13,2006,7,194,2.25,12.924,
2006-07-14,2006,7,195,0.00,27.807,
2006-07-14,2006,7,195,0.25,27.548,
2006-07-14,2006,7,195,0.50,27.025,
2006-07-14,2006,7,195,0.75,24.838,
2006-07-14,2006,7,195,1.00,22.902,
2006-07-14,2006,7,195,1.25,21.163,
2006-07-14,2006,7,195,1.50,19.896,
2006-07-14,2006,7,195,1.75,17.062,
2006-07-14,2006,7,195,2.00,,"C"
2006-07-14,2006,7,195,2.25,13.013,
2006-07-15,2006,7,196,0.00,27.800,
2006-07-15,2006,7,196,0.25,27.621,
2006-07-15,2006,7,196,0.50,26.941,
2006-07-15,2006,7,196,0.75,25.266,
2006-07-15,2006,7,196,1.00,23.328,
2006-07-15,2006,7,196,1.25,21.311,
2006-07-15,2006,7,196,1.50,19.955,
2006-07-15,2006,7,196,1.75,17.110,
2006-07-15,2006,7,196,2.00,,"C"
2006-07-15,2006,7,196,2.25,13.093,
2006-07-16,2006,7,197,0.00,27.933,
2006-07-16,2006,7,197,0.25,27.827,
2006-07-16,2006,7,197,0.50,27.458,
2006-07-16,2006,7,197,0.75,25.715,
2006-07-16,2006,7,197,1.00,23.637,
2006-07-16,2006,7,197,1.25,21.484,
2006-07-16,2006,7,197,1.50,20.021,
2006-07-16,2006,7,197,1.75,17.156,
2006-07-16,2006,7,197,2.00,,"C"
2006-07-16,2006,7,197,2.25,13.142,
2006-07-17,2006,7,198,0.00,27.801,
2006-07-17,2006,7,198,0.25,27.828,
2006-07-17,2006,7,198,0.50,27.887,
2006-07-17,2006,7,198,0.75,26.188,
2006-07-17,2006,7,198,1.00,23.889,
2006-07-17,2006,7,198,1.25,21.603,
2006-07-17,2006,7,198,1.50,20.013,
2006-07-17,2006,7,198,1.75,17.143,
2006-07-17,2006,7,198,2.00,,"C"
2006-07-17,2006,7,198,2.25,13.223,
2006-07-18,2006,7,199,0.00,,"C"
2006-07-18,2006,7,199,0.25,27.063,
2006-07-18,2006,7,199,0.50,26.526,
2006-07-18,2006,7,199,0.75,25.416,
2006-07-18,2006,7,199,1.00,24.201,
2006-07-18,2006,7,199,1.25,21.801,
2006-07-18,2006,7,199,1.50,20.121,
2006-07-18,2006,7,199,1.75,17.213,
2006-07-18,2006,7,199,2.00,,"C"
2006-07-18,2006,7,199,2.25,13.275,
2006-07-19,2006,7,200,0.00,25.176,
2006-07-19,2006,7,200,0.25,25.198,
2006-07-19,2006,7,200,0.50,25.613,
2006-07-19,2006,7,200,0.75,24.836,
2006-07-19,2006,7,200,1.00,24.074,
2006-07-19,2006,7,200,1.25,21.971,
2006-07-19,2006,7,200,1.50,20.249,
2006-07-19,2006,7,200,1.75,17.311,
2006-07-19,2006,7,200,2.00,,"C"
2006-07-19,2006,7,200,2.25,13.359,
2006-07-20,2006,7,201,0.00,26.215,
2006-07-20,2006,7,201,0.25,26.036,
2006-07-20,2006,7,201,0.50,25.809,
2006-07-20,2006,7,201,0.75,24.604,
2006-07-20,2006,7,201,1.00,23.918,
2006-07-20,2006,7,201,1.25,22.051,
2006-07-20,2006,7,201,1.50,20.299,
2006-07-20,2006,7,201,1.75,17.329,
2006-07-20,2006,7,201,2.00,,"C"
2006-07-20,2006,7,201,2.25,13.428,
2006-07-21,2006,7,202,0.00,24.903,
2006-07-21,2006,7,202,0.25,24.897,
2006-07-21,2006,7,202,0.50,25.109,
2006-07-21,2006,7,202,0.75,24.350,
2006-07-21,2006,7,202,1.00,23.731,
2006-07-21,2006,7,202,1.25,22.074,
2006-07-21,2006,7,202,1.50,20.353,
2006-07-21,2006,7,202,1.75,17.354,
2006-07-21,2006,7,202,2.00,,"C"
2006-07-21,2006,7,202,2.25,13.504,
2006-07-22,2006,7,203,0.00,25.047,
2006-07-22,2006,7,203,0.25,24.949,
2006-07-22,2006,7,203,0.50,24.813,
2006-07-22,2006,7,203,0.75,23.807,
2006-07-22,2006,7,203,1.00,23.283,
2006-07-22,2006,7,203,1.25,22.111,
2006-07-22,2006,7,203,1.50,20.413,
2006-07-22,2006,7,203,1.75,17.415,
2006-07-22,2006,7,203,2.00,,"C"
2006-07-22,2006,7,203,2.25,13.595,
2006-07-23,2006,7,204,0.00,23.779,
2006-07-23,2006,7,204,0.25,23.827,
2006-07-23,2006,7,204,0.50,24.084,
2006-07-23,2006,7,204,0.75,23.274,
2006-07-23,2006,7,204,1.00,22.868,
2006-07-23,2006,7,204,1.25,22.064,
2006-07-23,2006,7,204,1.50,20.479,
2006-07-23,2006,7,204,1.75,17.496,
2006-07-23,2006,7,204,2.00,,"C"
2006-07-23,2006,7,204,2.25,13.674,
2006-07-24,2006,7,205,0.00,25.548,
2006-07-24,2006,7,205,0.25,25.175,
2006-07-24,2006,7,205,0.50,,"C"
2006-07-24,2006,7,205,0.75,23.137,
2006-07-24,2006,7,205,1.00,22.664,
2006-07-24,2006,7,205,1.25,22.022,
2006-07-24,2006,7,205,1.50,20.627,
2006-07-24,2006,7,205,1.75,17.650,
2006-07-24,2006,7,205,2.00,,"C"
2006-07-24,2006,7,205,2.25,13.767,
2006-07-25,2006,7,206,0.00,,"C"
2006-07-25,2006,7,206,0.25,26.384,
2006-07-25,2006,7,206,0.50,25.501,
2006-07-25,2006,7,206,0.75,23.994,
2006-07-25,2006,7,206,1.00,22.948,
2006-07-25,2006,7,206,1.25,21.965,
2006-07-25,2006,7,206,1.50,20.785,
2006-07-25,2006,7,206,1.75,17.832,
2006-07-25,2006,7,206,2.00,,"C"
2006-07-25,2006,7,206,2.25,13.856,
2006-07-26,2006,7,207,0.00,26.373,
2006-07-26,2006,7,207,0.25,,"C"
2006-07-26,2006,7,207,0.50,26.159,
2006-07-26,2006,7,207,0.75,24.727,
2006-07-26,2006,7,207,1.00,23.278,
2006-07-26,2006,7,207,1.25,22.002,
2006-07-26,2006,7,207,1.50,20.846,
2006-07-26,2006,7,207,1.75,17.966,
2006-07-26,2006,7,207,2.00,,"C"
2006-07-26,2006,7,207,2.25,13.934,
2006-07-27,2006,7,208,0.00,26.718,
2006-07-27,2006,7,208,0.25,26.441,
2006-07-27,2006,7,208,0.50,25.828,
2006-07-27,2006,7,208,0.75,24.726,
2006-07-27,2006,7,208,1.00,23.587,
2006-07-27,2006,7,208,1.25,22.064,
2006-07-27,2006,7,208,1.50,20.838,
2006-07-27,2006,7,208,1.75,18.007,
2006-07-27,2006,7,208,2.00,,"C"
2006-07-27,2006,7,208,2.25,14.033,
2006-07-28,2006,7,209,0.00,27.787,
2006-07-28,2006,7,209,0.25,27.481,
2006-07-28,2006,7,209,0.50,,"C"
2006-07-28,2006,7,209,0.75,25.220,
2006-07-28,2006,7,209,1.00,23.837,
2006-07-28,2006,7,209,1.25,22.218,
2006-07-28,2006,7,209,1.50,20.918,
2006-07-28,2006,7,209,1.75,18.076,
2006-07-28,2006,7,209,2.00,,"C"
2006-07-28,2006,7,209,2.25,14.118,
2006-07-29,2006,7,210,0.00,27.744,
2006-07-29,2006,7,210,0.25,27.528,
2006-07-29,2006,7,210,0.50,,"C"
2006-07-29,2006,7,210,0.75,25.713,
2006-07-29,2006,7,210,1.00,24.220,
2006-07-29,2006,7,210,1.25,22.449,
2006-07-29,2006,7,210,1.50,21.083,
2006-07-29,2006,7,210,1.75,18.249,
2006-07-29,2006,7,210,2.00,,"C"
2006-07-29,2006,7,210,2.25,14.205,
2006-07-30,2006,7,211,0.00,,"C"
2006-07-30,2006,7,211,0.25,25.412,
2006-07-30,2006,7,211,0.50,25.898,
2006-07-30,2006,7,211,0.75,25.199,
2006-07-30,2006,7,211,1.00,24.303,
2006-07-30,2006,7,211,1.25,22.562,
2006-07-30,2006,7,211,1.50,21.080,
2006-07-30,2006,7,211,1.75,18.276,
2006-07-30,2006,7,211,2.00,,"C"
2006-07-30,2006,7,211,2.25,14.320,
2006-07-31,2006,7,212,0.00,28.805,
2006-07-31,2006,7,212,0.25,28.769,
2006-07-31,2006,7,212,0.50,26.498,
2006-07-31,2006,7,212,0.75,24.637,
2006-07-31,2006,7,212,1.00,23.822,
2006-07-31,2006,7,212,1.25,22.867,
2006-07-31,2006,7,212,1.50,21.427,
2006-07-31,2006,7,212,1.75,18.532,
2006-07-31,2006,7,212,2.00,16.129,
2006-07-31,2006,7,212,2.25,14.410,
2006-08-01,2006,8,213,0.00,26.237,
2006-08-01,2006,8,213,0.25,26.265,
2006-08-01,2006,8,213,0.50,,"C"
2006-08-01,2006,8,213,0.75,24.948,
2006-08-01,2006,8,213,1.00,23.820,
2006-08-01,2006,8,213,1.25,22.740,
2006-08-01,2006,8,213,1.50,21.467,
2006-08-01,2006,8,213,1.75,18.580,
2006-08-01,2006,8,213,2.00,,"C"
2006-08-01,2006,8,213,2.25,14.456,
2006-08-02,2006,8,214,0.00,25.030,
2006-08-02,2006,8,214,0.25,25.032,
2006-08-02,2006,8,214,0.50,,"C"
2006-08-02,2006,8,214,0.75,24.575,
2006-08-02,2006,8,214,1.00,23.935,
2006-08-02,2006,8,214,1.25,22.772,
2006-08-02,2006,8,214,1.50,21.633,
2006-08-02,2006,8,214,1.75,18.806,
2006-08-02,2006,8,214,2.00,,"C"
2006-08-02,2006,8,214,2.25,14.581,
2006-08-03,2006,8,215,0.00,25.745,
2006-08-03,2006,8,215,0.25,25.545,
2006-08-03,2006,8,215,0.50,25.047,
2006-08-03,2006,8,215,0.75,23.926,
2006-08-03,2006,8,215,1.00,23.414,
2006-08-03,2006,8,215,1.25,22.880,
2006-08-03,2006,8,215,1.50,21.781,
2006-08-03,2006,8,215,1.75,18.940,
2006-08-03,2006,8,215,2.00,,"C"
2006-08-03,2006,8,215,2.25,,"C"
2006-08-04,2006,8,216,0.00,,"C"
2006-08-04,2006,8,216,0.25,25.929,
2006-08-04,2006,8,216,0.50,25.375,
2006-08-04,2006,8,216,0.75,24.186,
2006-08-04,2006,8,216,1.00,23.545,
2006-08-04,2006,8,216,1.25,22.832,
2006-08-04,2006,8,216,1.50,21.803,
2006-08-04,2006,8,216,1.75,18.958,
2006-08-04,2006,8,216,2.00,,"C"
2006-08-04,2006,8,216,2.25,14.774,
2006-08-05,2006,8,217,0.00,24.887,
2006-08-05,2006,8,217,0.25,24.949,
2006-08-05,2006,8,217,0.50,25.358,
2006-08-05,2006,8,217,0.75,24.563,
2006-08-05,2006,8,217,1.00,23.717,
2006-08-05,2006,8,217,1.25,22.747,
2006-08-05,2006,8,217,1.50,21.673,
2006-08-05,2006,8,217,1.75,18.907,
2006-08-05,2006,8,217,2.00,,"C"
2006-08-05,2006,8,217,2.25,14.813,
2006-08-06,2006,8,218,0.00,24.256,
2006-08-06,2006,8,218,0.25,24.273,
2006-08-06,2006,8,218,0.50,24.558,
2006-08-06,2006,8,218,0.75,23.800,
2006-08-06,2006,8,218,1.00,23.392,
2006-08-06,2006,8,218,1.25,22.763,
2006-08-06,2006,8,218,1.50,21.692,
2006-08-06,2006,8,218,1.75,18.990,
2006-08-06,2006,8,218,2.00,,"C"
2006-08-06,2006,8,218,2.25,14.898,
2006-08-07,2006,8,219,0.00,,"C"
2006-08-07,2006,8,219,0.25,24.450,
2006-08-07,2006,8,219,0.50,24.315,
2006-08-07,2006,8,219,0.75,23.350,
2006-08-07,2006,8,219,1.00,22.876,
2006-08-07,2006,8,219,1.25,22.594,
2006-08-07,2006,8,219,1.50,21.836,
2006-08-07,2006,8,219,1.75,19.027,
2006-08-07,2006,8,219,2.00,,"C"
2006-08-07,2006,8,219,2.25,14.959,
2006-08-08,2006,8,220,0.00,24.479,
2006-08-08,2006,8,220,0.25,24.413,
2006-08-08,2006,8,220,0.50,24.030,
2006-08-08,2006,8,220,0.75,22.945,
2006-08-08,2006,8,220,1.00,22.449,
2006-08-08,2006,8,220,1.25,22.261,
2006-08-08,2006,8,220,1.50,21.949,
2006-08-08,2006,8,220,1.75,19.209,
2006-08-08,2006,8,220,2.00,,"C"
2006-08-08,2006,8,220,2.25,15.032,
2006-08-09,2006,8,221,0.00,24.202,
2006-08-09,2006,8,221,0.25,24.114,
2006-08-09,2006,8,221,0.50,23.928,
2006-08-09,2006,8,221,0.75,23.073,
2006-08-09,2006,8,221,1.00,22.606,
2006-08-09,2006,8,221,1.25,22.237,
2006-08-09,2006,8,221,1.50,21.824,
2006-08-09,2006,8,221,1.75,19.293,
2006-08-09,2006,8,221,2.00,,"C"
2006-08-09,2006,8,221,2.25,15.101,
2006-08-10,2006,8,222,0.00,,"C"
2006-08-10,2006,8,222,0.25,23.683,
2006-08-10,2006,8,222,0.50,23.752,
2006-08-10,2006,8,222,0.75,22.969,
2006-08-10,2006,8,222,1.00,22.559,
2006-08-10,2006,8,222,1.25,22.234,
2006-08-10,2006,8,222,1.50,21.714,
2006-08-10,2006,8,222,1.75,19.281,
2006-08-10,2006,8,222,2.00,,"C"
2006-08-10,2006,8,222,2.25,15.187,
2006-08-11,2006,8,223,0.00,23.827,
2006-08-11,2006,8,223,0.25,23.766,
2006-08-11,2006,8,223,0.50,23.369,
2006-08-11,2006,8,223,0.75,22.288,
2006-08-11,2006,8,223,1.00,21.819,
2006-08-11,2006,8,223,1.25,21.733,
2006-08-11,2006,8,223,1.50,21.834,
2006-08-11,2006,8,223,1.75,19.371,
2006-08-11,2006,8,223,2.00,,"C"
2006-08-11,2006,8,223,2.25,15.285,
2006-08-12,2006,8,224,0.00,,"C"
2006-08-12,2006,8,224,0.25,23.770,
2006-08-12,2006,8,224,0.50,23.375,
2006-08-12,2006,8,224,0.75,22.282,
2006-08-12,2006,8,224,1.00,21.754,
2006-08-12,2006,8,224,1.25,21.607,
2006-08-12,2006,8,224,1.50,21.726,
2006-08-12,2006,8,224,1.75,19.546,
2006-08-12,2006,8,224,2.00,,"C"
2006-08-12,2006,8,224,2.25,15.362,
2006-08-13,2006,8,225,0.00,,"C"
2006-08-13,2006,8,225,0.25,23.366,
2006-08-13,2006,8,225,0.50,23.493,
2006-08-13,2006,8,225,0.75,22.564,
2006-08-13,2006,8,225,1.00,22.047,
2006-08-13,2006,8,225,1.25,21.666,
2006-08-13,2006,8,225,1.50,21.571,
2006-08-13,2006,8,225,1.75,19.508,
2006-08-13,2006,8,225,2.00,,"C"
2006-08-13,2006,8,225,2.25,15.452,
2006-08-14,2006,8,226,0.00,,"C"
2006-08-14,2006,8,226,0.25,23.129,
2006-08-14,2006,8,226,0.50,23.433,
2006-08-14,2006,8,226,0.75,22.651,
2006-08-14,2006,8,226,1.00,22.126,
2006-08-14,2006,8,226,1.25,21.787,
2006-08-14,2006,8,226,1.50,21.588,
2006-08-14,2006,8,226,1.75,19.532,
2006-08-14,2006,8,226,2.00,,"C"
2006-08-14,2006,8,226,2.25,,"C"
2006-08-15,2006,8,227,0.00,23.319,
2006-08-15,2006,8,227,0.25,23.232,
2006-08-15,2006,8,227,0.50,23.077,
2006-08-15,2006,8,227,0.75,22.002,
2006-08-15,2006,8,227,1.00,21.534,
2006-08-15,2006,8,227,1.25,21.435,
2006-08-15,2006,8,227,1.50,21.638,
2006-08-15,2006,8,227,1.75,19.589,
2006-08-15,2006,8,227,2.00,,"C"
2006-08-15,2006,8,227,2.25,15.594,
2006-08-16,2006,8,228,0.00,23.970,
2006-08-16,2006,8,228,0.25,23.837,
2006-08-16,2006,8,228,0.50,23.088,
2006-08-16,2006,8,228,0.75,22.060,
2006-08-16,2006,8,228,1.00,21.575,
2006-08-16,2006,8,228,1.25,21.435,
2006-08-16,2006,8,228,1.50,21.514,
2006-08-16,2006,8,228,1.75,19.588,
2006-08-16,2006,8,228,2.00,,"C"
2006-08-16,2006,8,228,2.25,15.661,
2006-08-17,2006,8,229,0.00,23.189,
2006-08-17,2006,8,229,0.25,23.239,
2006-08-17,2006,8,229,0.50,23.545,
2006-08-17,2006,8,229,0.75,22.611,
2006-08-17,2006,8,229,1.00,21.867,
2006-08-17,2006,8,229,1.25,21.514,
2006-08-17,2006,8,229,1.50,21.498,
2006-08-17,2006,8,229,1.75,19.626,
2006-08-17,2006,8,229,2.00,17.467,
2006-08-17,2006,8,229,2.25,,"C"
2006-08-18,2006,8,230,0.00,,"C"
2006-08-18,2006,8,230,0.25,23.792,
2006-08-18,2006,8,230,0.50,23.349,
2006-08-18,2006,8,230,0.75,22.506,
2006-08-18,2006,8,230,1.00,22.064,
2006-08-18,2006,8,230,1.25,21.627,
2006-08-18,2006,8,230,1.50,21.437,
2006-08-18,2006,8,230,1.75,19.542,
2006-08-18,2006,8,230,2.00,,"C"
2006-08-18,2006,8,230,2.25,15.802,
2006-08-19,2006,8,231,0.00,22.700,
2006-08-19,2006,8,231,0.25,22.818,
2006-08-19,2006,8,231,0.50,23.159,
2006-08-19,2006,8,231,0.75,22.446,
2006-08-19,2006,8,231,1.00,22.058,
2006-08-19,2006,8,231,1.25,21.796,
2006-08-19,2006,8,231,1.50,21.479,
2006-08-19,2006,8,231,1.75,19.558,
2006-08-19,2006,8,231,2.00,,"C"
2006-08-19,2006,8,231,2.25,15.872,
2006-08-20,2006,8,232,0.00,,"C"
2006-08-20,2006,8,232,0.25,23.061,
2006-08-20,2006,8,232,0.50,22.671,
2006-08-20,2006,8,232,0.75,21.699,
2006-08-20,2006,8,232,1.00,21.263,
2006-08-20,2006,8,232,1.25,21.203,
2006-08-20,2006,8,232,1.50,21.477,
2006-08-20,2006,8,232,1.75,19.652,
2006-08-20,2006,8,232,2.00,,"C"
2006-08-20,2006,8,232,2.25,15.945,
2006-08-21,2006,8,233,0.00,23.158,
2006-08-21,2006,8,233,0.25,23.130,
2006-08-21,2006,8,233,0.50,22.987,
2006-08-21,2006,8,233,0.75,21.964,
2006-08-21,2006,8,233,1.00,21.464,
2006-08-21,2006,8,233,1.25,21.300,
2006-08-21,2006,8,233,1.50,21.357,
2006-08-21,2006,8,233,1.75,19.652,
2006-08-21,2006,8,233,2.00,,"C"
2006-08-21,2006,8,233,2.25,15.993,
2006-08-22,2006,8,234,0.00,22.921,
2006-08-22,2006,8,234,0.25,22.849,
2006-08-22,2006,8,234,0.50,22.742,
2006-08-22,2006,8,234,0.75,21.843,
2006-08-22,2006,8,234,1.00,21.394,
2006-08-22,2006,8,234,1.25,21.279,
2006-08-22,2006,8,234,1.50,21.402,
2006-08-22,2006,8,234,1.75,19.656,
2006-08-22,2006,8,234,2.00,,"C"
2006-08-22,2006,8,234,2.25,,"C"
2006-08-23,2006,8,235,0.00,22.824,
2006-08-23,2006,8,235,0.25,22.661,
2006-08-23,2006,8,235,0.50,22.275,
2006-08-23,2006,8,235,0.75,21.433,
2006-08-23,2006,8,235,1.00,21.051,
2006-08-23,2006,8,235,1.25,21.003,
2006-08-23,2006,8,235,1.50,21.306,
2006-08-23,2006,8,235,1.75,19.637,
2006-08-23,2006,8,235,2.00,,"C"
2006-08-23,2006,8,235,2.25,16.096,
2006-08-24,2006,8,236,0.00,21.653,
2006-08-24,2006,8,236,0.25,21.766,
2006-08-24,2006,8,236,0.50,22.105,
2006-08-24,2006,8,236,0.75,21.394,
2006-08-24,2006,8,236,1.00,21.010,
2006-08-24,2006,8,236,1.25,20.972,
2006-08-24,2006,8,236,1.50,21.216,
2006-08-24,2006,8,236,1.75,19.585,
2006-08-24,2006,8,236,2.00,,"C"
2006-08-24,2006,8,236,2.25,,"C"
2006-08-25,2006,8,237,0.00,,"C"
2006-08-25,2006,8,237,0.25,20.394,
2006-08-25,2006,8,237,0.50,20.916,
2006-08-25,2006,8,237,0.75,20.487,
2006-08-25,2006,8,237,1.00,20.256,
2006-08-25,2006,8,237,1.25,20.328,
2006-08-25,2006,8,237,1.50,20.839,
2006-08-25,2006,8,237,1.75,19.808,
2006-08-25,2006,8,237,2.00,,"C"
2006-08-25,2006,8,237,2.25,16.216,
2006-08-26,2006,8,238,0.00,20.817,
2006-08-26,2006,8,238,0.25,20.780,
2006-08-26,2006,8,238,0.50,20.881,
2006-08-26,2006,8,238,0.75,20.232,
2006-08-26,2006,8,238,1.00,19.928,
2006-08-26,2006,8,238,1.25,19.969,
2006-08-26,2006,8,238,1.50,20.494,
2006-08-26,2006,8,238,1.75,19.660,
2006-08-26,2006,8,238,2.00,,"C"
2006-08-26,2006,8,238,2.25,16.267,
2006-08-27,2006,8,239,0.00,,"C"
2006-08-27,2006,8,239,0.25,21.649,
2006-08-27,2006,8,239,0.50,21.019,
2006-08-27,2006,8,239,0.75,20.090,
2006-08-27,2006,8,239,1.00,19.677,
2006-08-27,2006,8,239,1.25,19.657,
2006-08-27,2006,8,239,1.50,20.135,
2006-08-27,2006,8,239,1.75,19.369,
2006-08-27,2006,8,239,2.00,,"C"
2006-08-27,2006,8,239,2.25,16.319,
2006-08-28,2006,8,240,0.00,20.582,
2006-08-28,2006,8,240,0.25,20.573,
2006-08-28,2006,8,240,0.50,,"C"
2006-08-28,2006,8,240,0.75,20.171,
2006-08-28,2006,8,240,1.00,19.791,
2006-08-28,2006,8,240,1.25,19.701,
2006-08-28,2006,8,240,1.50,20.077,
2006-08-28,2006,8,240,1.75,19.167,
2006-08-28,2006,8,240,2.00,,"C"
2006-08-28,2006,8,240,2.25,16.356,
2006-08-29,2006,8,241,0.00,20.346,
2006-08-29,2006,8,241,0.25,20.373,
2006-08-29,2006,8,241,0.50,20.541,
2006-08-29,2006,8,241,0.75,19.827,
2006-08-29,2006,8,241,1.00,19.495,
2006-08-29,2006,8,241,1.25,19.510,
2006-08-29,2006,8,241,1.50,19.970,
2006-08-29,2006,8,241,1.75,19.057,
2006-08-29,2006,8,241,2.00,,"C"
2006-08-29,2006,8,241,2.25,16.380,
2006-08-30,2006,8,242,0.00,21.761,
2006-08-30,2006,8,242,0.25,21.470,
2006-08-30,2006,8,242,0.50,20.682,
2006-08-30,2006,8,242,0.75,19.672,
2006-08-30,2006,8,242,1.00,19.247,
2006-08-30,2006,8,242,1.25,19.216,
2006-08-30,2006,8,242,1.50,19.713,
2006-08-30,2006,8,242,1.75,19.006,
2006-08-30,2006,8,242,2.00,,"C"
2006-08-30,2006,8,242,2.25,,"C"
2006-08-31,2006,8,243,0.00,21.177,
2006-08-31,2006,8,243,0.25,21.253,
2006-08-31,2006,8,243,0.50,21.082,
2006-08-31,2006,8,243,0.75,19.906,
2006-08-31,2006,8,243,1.00,19.373,
2006-08-31,2006,8,243,1.25,19.267,
2006-08-31,2006,8,243,1.50,19.719,
2006-08-31,2006,8,243,1.75,18.916,
2006-08-31,2006,8,243,2.00,17.769,
2006-08-31,2006,8,243,2.25,16.390,
2006-09-01,2006,9,244,0.00,21.626,
2006-09-01,2006,9,244,0.25,21.514,
2006-09-01,2006,9,244,0.50,20.865,
2006-09-01,2006,9,244,0.75,19.865,
2006-09-01,2006,9,244,1.00,19.400,
2006-09-01,2006,9,244,1.25,19.329,
2006-09-01,2006,9,244,1.50,19.772,
2006-09-01,2006,9,244,1.75,18.884,
2006-09-01,2006,9,244,2.00,,"C"
2006-09-01,2006,9,244,2.25,,"C"
2006-09-02,2006,9,245,0.00,21.303,
2006-09-02,2006,9,245,0.25,21.123,
2006-09-02,2006,9,245,0.50,20.702,
2006-09-02,2006,9,245,0.75,19.812,
2006-09-02,2006,9,245,1.00,19.376,
2006-09-02,2006,9,245,1.25,19.326,
2006-09-02,2006,9,245,1.50,19.755,
2006-09-02,2006,9,245,1.75,18.845,
2006-09-02,2006,9,245,2.00,,"C"
2006-09-02,2006,9,245,2.25,16.415,
2006-09-03,2006,9,246,0.00,21.614,
2006-09-03,2006,9,246,0.25,21.281,
2006-09-03,2006,9,246,0.50,20.653,
2006-09-03,2006,9,246,0.75,19.726,
2006-09-03,2006,9,246,1.00,19.285,
2006-09-03,2006,9,246,1.25,19.238,
2006-09-03,2006,9,246,1.50,19.686,
2006-09-03,2006,9,246,1.75,18.835,
2006-09-03,2006,9,246,2.00,,"C"
2006-09-03,2006,9,246,2.25,16.410,
2006-09-04,2006,9,247,0.00,21.725,
2006-09-04,2006,9,247,0.25,21.365,
2006-09-04,2006,9,247,0.50,21.064,
2006-09-04,2006,9,247,0.75,20.094,
2006-09-04,2006,9,247,1.00,19.543,
2006-09-04,2006,9,247,1.25,19.361,
2006-09-04,2006,9,247,1.50,19.708,
2006-09-04,2006,9,247,1.75,18.776,
2006-09-04,2006,9,247,2.00,,"C"
2006-09-04,2006,9,247,2.25,16.423,
2006-09-05,2006,9,248,0.00,,"C"
2006-09-05,2006,9,248,0.25,21.395,
2006-09-05,2006,9,248,0.50,20.949,
2006-09-05,2006,9,248,0.75,19.990,
2006-09-05,2006,9,248,1.00,19.519,
2006-09-05,2006,9,248,1.25,19.420,
2006-09-05,2006,9,248,1.50,19.776,
2006-09-05,2006,9,248,1.75,18.753,
2006-09-05,2006,9,248,2.00,,"C"
2006-09-05,2006,9,248,2.25,16.429,
2006-09-06,2006,9,249,0.00,,"C"
2006-09-06,2006,9,249,0.25,21.411,
2006-09-06,2006,9,249,0.50,,"C"
