index1	index2	LSA	lag	p-valueBound	
42	70	0.520668	0	0	
42	75	0.727304	0	0	
42	80	0.993975	0	0	
42	86	0.528691	0	0	
42	91	0.484225	0	0	
42	99	0.524522	0	0	
42	120	0.609153	0	0	
42	121	0.503661	0	0	
42	128	0.522754	0	0	
42	130	0.558498	0	0	
42	132	-0.446067	0	0	
42	133	0.490759	0	0	
42	138	0.800692	0	0	
42	140	0.943205	0	0	
42	144	-0.460776	0	0	
42	146	0.434083	0	0	
42	155	0.485513	0	0	
42	156	0.487817	0	0	
42	165	-0.482388	0	0	
42	166	0.526096	0	0	
42	168	0.408528	0	0	
42	170	0.497094	0	0	
42	179	0.48229	0	0	
42	180	-0.441972	0	0	
42	184	-0.419802	0	0	
42	185	0.635141	0	0	
42	191	0.552425	0	0	
42	193	0.496289	0	0	
42	205	-0.725086	0	0	
42	210	-0.42923	0	0	
42	217	-0.433447	0	0	
42	224	-0.415537	0	0	
42	230	0.469293	0	0	
42	240	0.806516	0	0	
42	242	0.943205	0	0	
42	255	-0.469433	0	0	
42	257	0.433913	0	0	
42	258	0.51363	0	0	
42	276	0.392007	0	0	
42	284	0.436123	0	0	
42	285	-0.524124	0	0	
42	291	0.39888	0	0	
42	303	0.623379	0	0	
42	311	0.966693	0	0	
42	318	0.791999	0	0	
42	319	0.687662	0	0	
42	326	-0.629874	0	0	
42	335	-0.41977	0	0	
42	339	-0.50633	0	0	
42	345	0.685185	0	0	
42	348	0.898181	0	0	
42	350	0.729086	0	0	
42	374	0.514282	0	0	
42	375	0.434145	0	0	
42	381	0.69755	0	0	
42	389	0.47474	0	0	
42	392	0.571426	0	0	
42	395	0.728406	0	0	
42	398	0.412189	0	0	
42	404	0.534148	0	0	
42	407	-0.393412	0	0	
42	419	0.554721	0	0	
42	420	0.447369	0	0	
42	421	0.858178	0	0	
42	422	0.840198	0	0	
42	438	-0.58677	0	0	
42	442	0.644609	0	0	
42	443	0.629668	0	0	
42	444	0.390301	0	0	
42	453	0.454641	0	0	
42	457	0.621206	0	0	
42	469	0.537847	0	0	
42	475	0.396224	0	0	
42	486	-0.429097	0	0	
43	57	0.410494	0	0	
43	62	0.402612	0	0	
43	65	0.398939	0	0	
43	97	0.4704	0	0	
43	129	0.40089	0	0	
43	142	0.406492	0	0	
43	149	0.422524	0	0	
43	174	0.451308	0	0	
43	262	0.399233	0	0	
43	293	-0.396846	0	0	
43	327	0.417226	0	0	
43	347	0.408008	0	0	
43	356	0.397439	0	0	
43	363	0.394533	0	0	
43	377	0.425088	0	0	
43	388	0.388487	0	0	
43	391	0.399095	0	0	
43	396	0.390453	0	0	
43	397	-0.448685	0	0	
43	407	0.417197	0	0	
43	408	-0.424954	0	0	
43	417	0.480295	0	0	
43	453	0.396104	0	0	
43	463	0.436894	0	0	
44	135	0.389306	0	0	
44	219	0.395768	0	0	
45	174	0.405354	0	0	
45	314	0.399569	0	0	
45	424	0.439364	0	0	
46	171	0.467945	0	0	
46	210	0.405347	0	0	
46	400	-0.447857	0	0	
46	448	0.393131	0	0	
46	486	0.400671	0	0	
47	76	-0.388532	0	0	
47	265	-0.422527	0	0	
47	361	-0.407487	0	0	
47	428	0.400506	0	0	
47	431	-0.412943	0	0	
49	93	0.435375	0	0	
49	104	0.40173	0	0	
49	218	0.419612	0	0	
49	221	0.462681	0	0	
49	235	0.42578	0	0	
49	246	0.489906	0	0	
49	249	0.486374	0	0	
49	251	0.440313	0	0	
49	274	0.421774	0	0	
49	383	0.412862	0	0	
49	452	0.445599	0	0	
49	471	0.489907	0	0	
50	57	0.566515	0	0	
50	60	0.577681	0	0	
50	79	0.416608	0	0	
50	95	0.391785	0	0	
50	97	0.475305	0	0	
50	107	0.425955	0	0	
50	109	0.422528	0	0	
50	134	0.517808	0	0	
50	142	0.471467	0	0	
50	147	0.391582	0	0	
50	150	0.393802	0	0	
50	158	-0.412793	0	0	
50	160	-0.425108	0	0	
50	162	0.439487	0	0	
50	174	0.564812	0	0	
50	209	0.397906	0	0	
50	211	0.400004	0	0	
50	214	0.401224	0	0	
50	216	0.436615	0	0	
50	231	-0.450717	0	0	
50	258	0.418768	0	0	
50	261	0.465119	0	0	
50	262	0.548508	0	0	
50	268	0.400129	0	0	
50	270	0.522577	0	0	
50	271	0.429121	0	0	
50	276	0.469803	0	0	
50	293	-0.436892	0	0	
50	308	0.584471	0	0	
50	310	-0.43552	0	0	
50	314	0.478903	0	0	
50	323	0.421902	0	0	
50	327	0.48046	0	0	
50	346	0.426897	0	0	
50	347	0.479477	0	0	
50	356	0.442535	0	0	
50	391	0.413912	0	0	
50	397	-0.564611	0	0	
50	407	0.4716	0	0	
50	417	0.461166	0	0	
50	418	0.401854	0	0	
50	423	0.487262	0	0	
50	427	0.462474	0	0	
50	448	0.419963	0	0	
50	462	0.412768	0	0	
50	463	0.419756	0	0	
50	466	0.41153	0	0	
50	477	-0.401164	0	0	
50	486	0.392463	0	0	
51	355	0.402477	0	0	
52	75	0.445932	0	0	
52	80	0.390005	0	0	
52	311	0.39752	0	0	
52	318	0.440195	0	0	
52	345	0.477898	0	0	
52	348	0.423957	0	0	
52	395	0.391155	0	0	
52	411	0.424752	0	0	
52	422	0.46762	0	0	
53	60	0.412349	0	0	
53	65	0.402612	0	0	
53	80	-0.429875	0	0	
53	89	0.452354	0	0	
53	93	0.452785	0	0	
53	107	0.426849	0	0	
53	116	0.412601	0	0	
53	129	0.423913	0	0	
53	132	0.430135	0	0	
53	135	0.424857	0	0	
53	138	-0.394213	0	0	
53	140	-0.456373	0	0	
53	149	0.416797	0	0	
53	164	0.56895	0	0	
53	171	0.417407	0	0	
53	173	0.42411	0	0	
53	180	0.522621	0	0	
53	183	0.389202	0	0	
53	190	0.420163	0	0	
53	206	0.439718	0	0	
53	209	0.430625	0	0	
53	210	0.427342	0	0	
53	217	0.611662	0	0	
53	220	0.483312	0	0	
53	221	0.51241	0	0	
53	224	0.514129	0	0	
53	231	-0.40329	0	0	
53	232	-0.392152	0	0	
53	238	0.576498	0	0	
53	242	-0.421128	0	0	
53	244	0.443146	0	0	
53	255	0.461448	0	0	
53	274	0.506554	0	0	
53	278	0.399827	0	0	
53	285	0.65712	0	0	
53	288	0.404569	0	0	
53	292	0.438638	0	0	
53	294	0.504622	0	0	
53	298	-0.438817	0	0	
53	306	0.395143	0	0	
53	311	-0.416296	0	0	
53	326	0.68099	0	0	
53	334	0.412268	0	0	
53	335	0.527099	0	0	
53	339	0.63708	0	0	
53	341	0.509721	0	0	
53	364	0.426438	0	0	
53	383	0.400777	0	0	
53	384	0.420855	0	0	
53	407	0.412187	0	0	
53	412	-0.456909	0	0	
53	425	0.551791	0	0	
53	429	0.583304	0	0	
53	432	0.412004	0	0	
53	436	0.435717	0	0	
53	446	0.38812	0	0	
53	451	0.41304	0	0	
53	452	0.413707	0	0	
53	454	0.434557	0	0	
53	466	0.499959	0	0	
53	486	0.693505	0	0	
54	244	0.418845	0	0	
55	59	0.43829	0	0	
55	163	0.425809	0	0	
55	220	0.393009	0	0	
55	239	0.473639	0	0	
55	309	0.417712	0	0	
55	317	0.431227	0	0	
55	332	0.477229	0	0	
55	351	0.412885	0	0	
55	467	0.399133	0	0	
55	476	0.436195	0	0	
56	80	0.421563	0	0	
56	205	-0.397426	0	0	
56	240	0.421596	0	0	
56	242	0.415151	0	0	
56	311	0.406358	0	0	
56	348	0.404835	0	0	
57	60	0.683107	0	0	
57	62	0.429024	0	0	
57	79	0.428471	0	0	
57	90	0.428446	0	0	
57	93	-0.421355	0	0	
57	95	0.436054	0	0	
57	97	0.632794	0	0	
57	103	-0.400023	0	0	
57	107	0.421859	0	0	
57	109	0.511464	0	0	
57	125	0.418164	0	0	
57	134	0.615208	0	0	
57	142	0.591352	0	0	
57	147	0.503056	0	0	
57	148	-0.391211	0	0	
57	150	0.391604	0	0	
57	158	-0.518088	0	0	
57	160	-0.48603	0	0	
57	162	0.432439	0	0	
57	171	0.431161	0	0	
57	174	0.681216	0	0	
57	193	0.394411	0	0	
57	200	0.487099	0	0	
57	210	0.417693	0	0	
57	211	0.423947	0	0	
57	214	0.507209	0	0	
57	216	0.457076	0	0	
57	224	0.407055	0	0	
57	226	-0.539175	0	0	
57	231	-0.461801	0	0	
57	241	-0.467037	0	0	
57	243	-0.419615	0	0	
57	246	-0.391315	0	0	
57	251	-0.430499	0	0	
57	253	-0.452012	0	0	
57	261	0.593978	0	0	
57	262	0.67473	0	0	
57	270	0.640446	0	0	
57	271	0.570083	0	0	
57	276	0.501824	0	0	
57	279	-0.395826	0	0	
57	293	-0.642457	0	0	
57	297	-0.442986	0	0	
57	299	0.404692	0	0	
57	308	0.583844	0	0	
57	310	-0.53637	0	0	
57	314	0.570824	0	0	
57	321	0.430648	0	0	
57	322	0.506369	0	0	
57	323	0.533664	0	0	
57	325	0.418827	0	0	
57	326	0.412337	0	0	
57	327	0.549	0	0	
57	334	0.421753	0	0	
57	346	0.446594	0	0	
57	347	0.624649	0	0	
57	355	0.417311	0	0	
57	356	0.571057	0	0	
57	362	0.503588	0	0	
57	377	0.512014	0	0	
57	391	0.425025	0	0	
57	396	0.428727	0	0	
57	397	-0.717711	0	0	
57	398	0.420537	0	0	
57	404	0.418871	0	0	
57	407	0.720087	0	0	
57	417	0.651586	0	0	
57	418	0.434375	0	0	
57	423	0.448343	0	0	
57	427	0.475838	0	0	
57	448	0.583613	0	0	
57	453	0.402703	0	0	
57	462	0.525221	0	0	
57	463	0.526391	0	0	
57	471	-0.422335	0	0	
57	477	-0.437795	0	0	
57	486	0.401209	0	0	
58	294	-0.395359	0	0	
58	387	0.421709	0	0	
58	412	0.421308	0	0	
59	88	0.59519	0	0	
59	135	0.432141	0	0	
59	150	0.44269	0	0	
59	196	0.478588	0	0	
59	207	0.39334	0	0	
59	213	0.438376	0	0	
59	239	0.406174	0	0	
59	296	0.394405	0	0	
59	309	0.439929	0	0	
59	332	0.417001	0	0	
59	342	0.392825	0	0	
59	416	0.427686	0	0	
59	467	0.431506	0	0	
59	472	0.445045	0	0	
59	473	0.391907	0	0	
60	79	0.434314	0	0	
60	88	0.46434	0	0	
60	90	0.448378	0	0	
60	95	0.431673	0	0	
60	97	0.593779	0	0	
60	106	-0.405039	0	0	
60	108	0.393558	0	0	
60	109	0.488555	0	0	
60	125	0.423574	0	0	
60	129	0.402222	0	0	
60	134	0.545289	0	0	
60	135	0.468903	0	0	
60	142	0.625121	0	0	
60	147	0.448693	0	0	
60	148	-0.39447	0	0	
60	150	0.44378	0	0	
60	158	-0.48142	0	0	
60	160	-0.514048	0	0	
60	162	0.485942	0	0	
60	171	0.455592	0	0	
60	174	0.598807	0	0	
60	196	0.390676	0	0	
60	200	0.478803	0	0	
60	208	0.41977	0	0	
60	210	0.415861	0	0	
60	214	0.444284	0	0	
60	216	0.467529	0	0	
60	217	0.410823	0	0	
60	224	0.444064	0	0	
60	226	-0.562468	0	0	
60	231	-0.509225	0	0	
60	238	0.388604	0	0	
60	241	-0.424489	0	0	
60	243	-0.409171	0	0	
60	251	-0.42828	0	0	
60	253	-0.446643	0	0	
60	261	0.490161	0	0	
60	262	0.65768	0	0	
60	270	0.607325	0	0	
60	271	0.545814	0	0	
60	276	0.430342	0	0	
60	279	-0.423049	0	0	
60	282	0.390426	0	0	
60	285	0.448297	0	0	
60	292	0.399701	0	0	
60	293	-0.555068	0	0	
60	297	-0.408611	0	0	
60	299	0.471751	0	0	
60	308	0.584219	0	0	
60	309	0.433797	0	0	
60	310	-0.507869	0	0	
60	314	0.394354	0	0	
60	321	0.38989	0	0	
60	322	0.482906	0	0	
60	323	0.518022	0	0	
60	326	0.500869	0	0	
60	327	0.504469	0	0	
60	342	0.389888	0	0	
60	346	0.457835	0	0	
60	347	0.58731	0	0	
60	356	0.582781	0	0	
60	362	0.490118	0	0	
60	377	0.455496	0	0	
60	391	0.481046	0	0	
60	396	0.446944	0	0	
60	397	-0.659943	0	0	
60	407	0.629982	0	0	
60	417	0.577671	0	0	
60	418	0.424804	0	0	
60	427	0.430145	0	0	
60	444	0.465539	0	0	
60	448	0.458204	0	0	
60	453	0.394784	0	0	
60	462	0.584036	0	0	
60	463	0.469659	0	0	
60	477	-0.396844	0	0	
60	486	0.458712	0	0	
61	341	-0.414603	0	0	
62	66	0.44221	0	0	
62	68	0.38944	0	0	
62	75	0.470151	0	0	
62	80	0.601901	0	0	
62	86	0.431986	0	0	
62	91	0.400753	0	0	
62	97	0.540032	0	0	
62	99	0.431968	0	0	
62	109	0.447042	0	0	
62	120	0.47493	0	0	
62	128	0.45051	0	0	
62	130	0.442265	0	0	
62	133	0.404088	0	0	
62	134	0.416481	0	0	
62	138	0.462895	0	0	
62	140	0.557365	0	0	
62	142	0.461615	0	0	
62	155	0.412335	0	0	
62	158	-0.419438	0	0	
62	160	-0.439524	0	0	
62	191	0.447028	0	0	
62	193	0.516316	0	0	
62	205	-0.423384	0	0	
62	216	0.40439	0	0	
62	231	-0.400013	0	0	
62	240	0.466421	0	0	
62	241	-0.446528	0	0	
62	242	0.557365	0	0	
62	251	-0.393236	0	0	
62	253	-0.424392	0	0	
62	258	0.569009	0	0	
62	262	0.497327	0	0	
62	270	0.421616	0	0	
62	276	0.470185	0	0	
62	284	0.407591	0	0	
62	293	-0.445242	0	0	
62	310	-0.449142	0	0	
62	311	0.585383	0	0	
62	318	0.471519	0	0	
62	319	0.459107	0	0	
62	327	0.545895	0	0	
62	345	0.414914	0	0	
62	347	0.571268	0	0	
62	348	0.543889	0	0	
62	350	0.57188	0	0	
62	356	0.405556	0	0	
62	368	0.426275	0	0	
62	375	0.452484	0	0	
62	377	0.403907	0	0	
62	381	0.452133	0	0	
62	389	0.413156	0	0	
62	391	0.430201	0	0	
62	395	0.570743	0	0	
62	397	-0.586154	0	0	
62	398	0.467783	0	0	
62	404	0.539882	0	0	
62	408	-0.401152	0	0	
62	411	0.457007	0	0	
62	417	0.564021	0	0	
62	421	0.519666	0	0	
62	422	0.507974	0	0	
62	442	0.420121	0	0	
62	443	0.56144	0	0	
62	453	0.56559	0	0	
63	89	0.403832	0	0	
63	110	0.413144	0	0	
63	355	0.409385	0	0	
63	474	0.534593	0	0	
64	88	0.457091	0	0	
64	150	0.426483	0	0	
64	299	0.418351	0	0	
64	342	0.480424	0	0	
65	94	0.495797	0	0	
65	107	0.405001	0	0	
65	113	0.392116	0	0	
65	129	0.564059	0	0	
65	149	0.526684	0	0	
65	173	0.413329	0	0	
65	180	0.434052	0	0	
65	183	0.507561	0	0	
65	217	0.443344	0	0	
65	250	0.415981	0	0	
65	255	0.429789	0	0	
65	266	0.408467	0	0	
65	285	0.434331	0	0	
65	292	0.543137	0	0	
65	294	0.448505	0	0	
65	297	-0.402707	0	0	
65	326	0.441164	0	0	
65	334	0.400989	0	0	
65	335	0.393188	0	0	
65	339	0.532596	0	0	
65	363	0.504097	0	0	
65	385	0.538524	0	0	
65	388	0.42579	0	0	
65	405	0.531915	0	0	
65	412	-0.405637	0	0	
65	459	0.38901	0	0	
65	468	0.445184	0	0	
65	486	0.517894	0	0	
66	75	0.437568	0	0	
66	80	0.486613	0	0	
66	81	0.420151	0	0	
66	128	0.423369	0	0	
66	140	0.455621	0	0	
66	240	0.428379	0	0	
66	242	0.455621	0	0	
66	311	0.497789	0	0	
66	318	0.506914	0	0	
66	345	0.404742	0	0	
66	348	0.536745	0	0	
66	389	0.388678	0	0	
66	392	0.411778	0	0	
66	395	0.488016	0	0	
66	411	0.457871	0	0	
66	422	0.42615	0	0	
66	442	0.459148	0	0	
67	199	0.389641	0	0	
67	339	0.42008	0	0	
67	468	0.430421	0	0	
68	75	0.412862	0	0	
68	80	0.48189	0	0	
68	83	0.418373	0	0	
68	120	0.395153	0	0	
68	138	0.408813	0	0	
68	140	0.437179	0	0	
68	160	-0.440662	0	0	
68	193	0.389373	0	0	
68	205	-0.428521	0	0	
68	240	0.396374	0	0	
68	242	0.440602	0	0	
68	258	0.403817	0	0	
68	262	0.390671	0	0	
68	311	0.468666	0	0	
68	319	0.434665	0	0	
68	327	0.399419	0	0	
68	348	0.435089	0	0	
68	375	0.430311	0	0	
68	397	-0.394189	0	0	
68	398	0.496716	0	0	
68	421	0.415936	0	0	
68	422	0.408624	0	0	
68	453	0.409329	0	0	
69	115	0.496728	0	0	
69	119	0.461122	0	0	
69	129	-0.597964	0	0	
69	149	-0.616598	0	0	
69	154	0.569957	0	0	
69	160	0.394121	0	0	
69	173	-0.39316	0	0	
69	188	0.539167	0	0	
69	202	0.483053	0	0	
69	210	-0.391583	0	0	
69	228	0.416823	0	0	
69	231	0.534423	0	0	
69	243	0.49581	0	0	
69	279	0.489919	0	0	
69	292	-0.477687	0	0	
69	297	0.604345	0	0	
69	310	0.439219	0	0	
69	326	-0.489729	0	0	
69	334	-0.435674	0	0	
69	340	0.428642	0	0	
69	358	0.483991	0	0	
69	359	0.602811	0	0	
69	363	-0.55836	0	0	
69	364	-0.427938	0	0	
69	377	-0.391591	0	0	
69	385	-0.531175	0	0	
69	388	-0.528163	0	0	
69	397	0.464024	0	0	
69	402	0.445483	0	0	
69	405	-0.522266	0	0	
69	412	0.590093	0	0	
69	455	-0.388137	0	0	
69	460	0.492611	0	0	
69	476	0.45957	0	0	
69	477	0.471291	0	0	
69	480	0.404991	0	0	
69	486	-0.459988	0	0	
70	75	0.60832	0	0	
70	80	0.520668	0	0	
70	91	0.407301	0	0	
70	121	0.399254	0	0	
70	130	0.395306	0	0	
70	138	0.464074	0	0	
70	140	0.490513	0	0	
70	146	0.452145	0	0	
70	205	-0.413036	0	0	
70	240	0.523109	0	0	
70	242	0.490513	0	0	
70	291	0.514275	0	0	
70	303	0.480067	0	0	
70	311	0.532541	0	0	
70	314	0.396621	0	0	
70	319	0.471522	0	0	
70	345	0.582337	0	0	
70	348	0.574065	0	0	
70	350	0.512661	0	0	
70	381	0.408335	0	0	
70	395	0.441258	0	0	
70	404	0.437903	0	0	
70	421	0.611773	0	0	
70	422	0.5844	0	0	
70	442	0.43069	0	0	
70	457	0.487413	0	0	
70	469	0.478369	0	0	
72	88	0.398025	0	0	
72	135	0.428531	0	0	
72	147	0.399331	0	0	
72	150	0.392534	0	0	
72	216	0.393331	0	0	
72	262	0.398091	0	0	
72	299	0.41964	0	0	
72	309	0.395046	0	0	
72	362	0.431099	0	0	
72	377	0.403934	0	0	
72	444	0.399138	0	0	
74	76	-0.407542	0	0	
74	122	0.40726	0	0	
74	265	-0.410847	0	0	
74	361	-0.454407	0	0	
74	431	-0.454407	0	0	
75	80	0.727304	0	0	
75	86	0.409392	0	0	
75	91	0.40714	0	0	
75	120	0.429799	0	0	
75	121	0.410824	0	0	
75	130	0.434256	0	0	
75	133	0.420208	0	0	
75	138	0.551138	0	0	
75	140	0.688485	0	0	
75	146	0.493927	0	0	
75	168	0.460297	0	0	
75	179	0.46928	0	0	
75	185	0.501662	0	0	
75	191	0.539865	0	0	
75	193	0.425877	0	0	
75	205	-0.520669	0	0	
75	240	0.733418	0	0	
75	242	0.688485	0	0	
75	263	0.388435	0	0	
75	291	0.518494	0	0	
75	303	0.525537	0	0	
75	311	0.743616	0	0	
75	318	0.628917	0	0	
75	319	0.525593	0	0	
75	326	-0.445875	0	0	
75	339	-0.390778	0	0	
75	345	0.798462	0	0	
75	348	0.800877	0	0	
75	350	0.580844	0	0	
75	392	0.407347	0	0	
75	395	0.554497	0	0	
75	411	0.420026	0	0	
75	420	0.430015	0	0	
75	421	0.705039	0	0	
75	422	0.812052	0	0	
75	427	0.398841	0	0	
75	442	0.63968	0	0	
75	443	0.493069	0	0	
75	457	0.57869	0	0	
75	469	0.511642	0	0	
76	112	0.544751	0	0	
76	122	-0.632529	0	0	
76	212	0.424316	0	0	
76	222	0.541902	0	0	
76	265	0.725967	0	0	
76	354	0.421841	0	0	
76	361	0.834218	0	0	
76	403	-0.431838	0	0	
76	428	-0.627214	0	0	
76	431	0.839214	0	0	
77	363	0.426158	0	0	
79	86	0.495059	0	0	
79	93	-0.388647	0	0	
79	97	0.394127	0	0	
79	98	0.412531	0	0	
79	130	0.459559	0	0	
79	134	0.572741	0	0	
79	142	0.477364	0	0	
79	144	-0.403381	0	0	
79	155	0.395389	0	0	
79	160	-0.427121	0	0	
79	166	0.432425	0	0	
79	174	0.389544	0	0	
79	231	-0.451057	0	0	
79	241	-0.410488	0	0	
79	258	0.397567	0	0	
79	262	0.526637	0	0	
79	270	0.446172	0	0	
79	293	-0.447583	0	0	
79	297	-0.392823	0	0	
79	308	0.449177	0	0	
79	310	-0.420966	0	0	
79	314	0.461502	0	0	
79	319	0.419185	0	0	
79	327	0.435876	0	0	
79	347	0.449539	0	0	
79	368	0.499012	0	0	
79	377	0.395162	0	0	
79	379	0.416888	0	0	
79	382	0.395732	0	0	
79	391	0.466345	0	0	
79	397	-0.509655	0	0	
79	399	0.436751	0	0	
79	404	0.461695	0	0	
79	407	0.401334	0	0	
79	417	0.471861	0	0	
79	423	0.571845	0	0	
79	427	0.481769	0	0	
79	443	0.41805	0	0	
79	453	0.396127	0	0	
79	462	0.403431	0	0	
80	86	0.528691	0	0	
80	91	0.484225	0	0	
80	99	0.524522	0	0	
80	120	0.609153	0	0	
80	121	0.503661	0	0	
80	128	0.522754	0	0	
80	130	0.558498	0	0	
80	132	-0.446067	0	0	
80	133	0.490759	0	0	
80	138	0.800692	0	0	
80	140	0.943205	0	0	
80	144	-0.460776	0	0	
80	146	0.434083	0	0	
80	155	0.485513	0	0	
80	156	0.487817	0	0	
80	165	-0.482388	0	0	
80	166	0.526096	0	0	
80	168	0.408528	0	0	
80	170	0.497094	0	0	
80	179	0.48229	0	0	
80	180	-0.441972	0	0	
80	184	-0.419802	0	0	
80	185	0.635141	0	0	
80	191	0.552425	0	0	
80	193	0.496289	0	0	
80	205	-0.725086	0	0	
80	210	-0.42923	0	0	
80	217	-0.433447	0	0	
80	224	-0.415537	0	0	
80	230	0.469293	0	0	
80	240	0.806516	0	0	
80	242	0.943205	0	0	
80	255	-0.469433	0	0	
80	257	0.433913	0	0	
80	258	0.51363	0	0	
80	276	0.392007	0	0	
80	284	0.436123	0	0	
80	285	-0.524124	0	0	
80	291	0.39888	0	0	
80	303	0.623379	0	0	
80	311	0.966693	0	0	
80	318	0.791999	0	0	
80	319	0.687662	0	0	
80	326	-0.629874	0	0	
80	335	-0.41977	0	0	
80	339	-0.50633	0	0	
80	345	0.685185	0	0	
80	348	0.898181	0	0	
80	350	0.729086	0	0	
80	374	0.514282	0	0	
80	375	0.434145	0	0	
80	381	0.69755	0	0	
80	389	0.47474	0	0	
80	392	0.571426	0	0	
80	395	0.728406	0	0	
80	398	0.412189	0	0	
80	404	0.534148	0	0	
80	407	-0.393412	0	0	
80	419	0.554721	0	0	
80	420	0.447369	0	0	
80	421	0.858178	0	0	
80	422	0.840198	0	0	
80	438	-0.58677	0	0	
80	442	0.644609	0	0	
80	443	0.629668	0	0	
80	444	0.390301	0	0	
80	453	0.454641	0	0	
80	457	0.621206	0	0	
80	469	0.537847	0	0	
80	475	0.396224	0	0	
80	486	-0.429097	0	0	
81	85	0.444105	0	0	
81	88	0.404915	0	0	
81	131	0.418584	0	0	
81	230	0.409779	0	0	
81	309	0.506373	0	0	
81	351	0.420027	0	0	
81	375	0.411825	0	0	
81	395	0.397751	0	0	
82	93	0.418916	0	0	
82	137	0.405465	0	0	
82	158	0.477565	0	0	
82	251	0.461852	0	0	
82	321	-0.522323	0	0	
82	322	-0.411105	0	0	
82	449	0.46529	0	0	
82	471	0.389446	0	0	
83	129	0.414467	0	0	
83	149	0.422531	0	0	
83	154	-0.450387	0	0	
83	347	0.400152	0	0	
83	412	-0.41114	0	0	
83	417	0.397731	0	0	
84	304	0.42093	0	0	
84	319	0.395735	0	0	
84	441	0.440701	0	0	
85	128	0.396465	0	0	
85	205	-0.396396	0	0	
85	309	0.437428	0	0	
85	375	0.4247	0	0	
86	97	0.401997	0	0	
86	120	0.462377	0	0	
86	125	0.396362	0	0	
86	128	0.402198	0	0	
86	130	0.454067	0	0	
86	138	0.464393	0	0	
86	140	0.485249	0	0	
86	144	-0.481342	0	0	
86	146	0.396158	0	0	
86	155	0.428084	0	0	
86	160	-0.443236	0	0	
86	185	0.426559	0	0	
86	205	-0.481975	0	0	
86	240	0.478931	0	0	
86	241	-0.424951	0	0	
86	242	0.485249	0	0	
86	255	-0.431409	0	0	
86	256	0.395979	0	0	
86	258	0.447729	0	0	
86	262	0.48974	0	0	
86	276	0.429273	0	0	
86	307	0.416833	0	0	
86	311	0.514176	0	0	
86	318	0.453722	0	0	
86	319	0.421217	0	0	
86	347	0.434695	0	0	
86	348	0.477212	0	0	
86	350	0.496165	0	0	
86	368	0.404464	0	0	
86	381	0.394536	0	0	
86	391	0.402703	0	0	
86	395	0.458493	0	0	
86	397	-0.499739	0	0	
86	408	-0.437369	0	0	
86	417	0.416917	0	0	
86	419	0.447417	0	0	
86	421	0.456288	0	0	
86	422	0.448647	0	0	
86	442	0.419591	0	0	
86	443	0.525052	0	0	
86	453	0.458669	0	0	
86	475	0.39629	0	0	
88	97	0.429997	0	0	
88	124	0.401039	0	0	
88	135	0.622527	0	0	
88	150	0.557363	0	0	
88	158	-0.412263	0	0	
88	162	0.472988	0	0	
88	163	0.441882	0	0	
88	164	0.391841	0	0	
88	174	0.403252	0	0	
88	182	0.417538	0	0	
88	196	0.527948	0	0	
88	207	0.409878	0	0	
88	208	0.38867	0	0	
88	213	0.51547	0	0	
88	216	0.431708	0	0	
88	219	0.45929	0	0	
88	220	0.397913	0	0	
88	234	0.391623	0	0	
88	262	0.438137	0	0	
88	270	0.38913	0	0	
88	271	0.397069	0	0	
88	274	0.39534	0	0	
88	290	0.390918	0	0	
88	296	0.43962	0	0	
88	299	0.560237	0	0	
88	304	0.503755	0	0	
88	309	0.689736	0	0	
88	315	0.447046	0	0	
88	342	0.610934	0	0	
88	351	0.497462	0	0	
88	356	0.394174	0	0	
88	362	0.397616	0	0	
88	366	0.431994	0	0	
88	373	0.409862	0	0	
88	397	-0.38829	0	0	
88	416	0.444344	0	0	
88	418	0.465479	0	0	
88	458	0.55125	0	0	
88	464	-0.426825	0	0	
88	467	0.558166	0	0	
88	473	0.575475	0	0	
88	476	0.391781	0	0	
88	479	0.445794	0	0	
89	110	0.418699	0	0	
89	129	0.391697	0	0	
89	149	0.441077	0	0	
89	164	0.518661	0	0	
89	188	-0.413115	0	0	
89	190	0.495269	0	0	
89	217	0.436363	0	0	
89	221	0.449224	0	0	
89	231	-0.468087	0	0	
89	238	0.388249	0	0	
89	243	-0.412467	0	0	
89	244	0.428239	0	0	
89	255	0.443956	0	0	
89	274	0.423045	0	0	
89	275	0.389121	0	0	
89	280	0.426559	0	0	
89	285	0.473817	0	0	
89	288	0.417238	0	0	
89	292	0.419207	0	0	
89	294	0.460545	0	0	
89	295	0.437047	0	0	
89	297	-0.414341	0	0	
89	298	-0.410589	0	0	
89	306	0.391211	0	0	
89	326	0.520435	0	0	
89	334	0.478903	0	0	
89	339	0.395034	0	0	
89	384	0.398351	0	0	
89	385	0.39059	0	0	
89	386	0.519431	0	0	
89	399	0.435444	0	0	
89	425	0.456174	0	0	
89	429	0.430323	0	0	
89	446	0.407077	0	0	
89	454	0.395522	0	0	
89	466	0.47947	0	0	
89	468	0.44606	0	0	
89	474	0.455355	0	0	
89	477	-0.395949	0	0	
89	480	-0.419484	0	0	
89	486	0.435531	0	0	
90	97	0.434123	0	0	
90	129	0.444386	0	0	
90	142	0.554376	0	0	
90	149	0.415037	0	0	
90	160	-0.44697	0	0	
90	174	0.421424	0	0	
90	202	-0.405081	0	0	
90	209	0.393668	0	0	
90	231	-0.504872	0	0	
90	241	-0.415732	0	0	
90	243	-0.433868	0	0	
