index1	index2	LSA	lag	p.valueBound
Otu0425	Otu5394	0.794252	0	0
Otu0450	Otu0520	0.814849	0	0
Otu0450	Otu5010	0.961967	0	0
Otu0450	Otu6230	0.81377	0	0
Otu0462	Otu1380	0.950688	0	0
Otu0472	Otu0739	0.777094	0	0
Otu0472	Otu0901	0.779619	0	0
Otu0488	Otu1194	0.952213	0	0
Otu0494	Otu0567	0.777867	0	0
Otu0494	Otu0766	0.824783	0	0
Otu0520	Otu5010	0.812762	0	0
Otu0522	Otu0548	0.790614	0	0
Otu0567	Otu0766	0.785734	0	0
Otu0567	Otu5877	0.773351	0	0
Otu0569	Otu0908	0.981214	0	0
Otu0569	Otu1362	0.957786	0	0
Otu0569	Otu2294	0.971968	0	0
Otu0569	Otu3585	0.981082	0	0
Otu0569	Otu4475	0.83344	0	0
Otu0595	Otu6224	0.758067	0	0
Otu0675	Otu1822	0.770943	0	0
Otu0675	Otu2961	0.771691	0	0
Otu0675	Otu6282	0.84792	0	0
Otu0678	Otu0739	0.785645	0	0
Otu0687	Otu3294	0.769338	0	0
Otu0735	Otu3943	0.809804	0	0
Otu0735	Otu5193	0.78332	0	0
Otu0735	Otu5349	0.787132	0	0
Otu0735	Otu6224	0.818021	0	0
Otu0805	Otu2790	0.854436	0	0
Otu0813	Otu1237	0.800203	0	0
Otu0874	Otu2385	0.815584	0	0
Otu0901	Otu1290	0.787745	0	0
Otu0908	Otu1362	0.961857	0	0
Otu0908	Otu2294	0.968807	0	0
Otu0908	Otu3585	0.987222	0	0
Otu0908	Otu4475	0.836279	0	0
Otu1031	Otu1073	0.951597	0	0
Otu1248	Otu1657	0.907897	0	0
Otu1321	Otu1384	0.819313	0	0
Otu1321	Otu1885	0.827779	0	0
Otu1321	Otu3294	0.818251	0	0
Otu1362	Otu2294	0.945911	0	0
Otu1362	Otu3585	0.961744	0	0
Otu1362	Otu4475	0.817813	0	0
Otu1384	Otu3294	0.840094	0	0
Otu1462	Otu3864	0.752748	0	0
Otu1885	Otu3294	0.761376	0	0
Otu2058	Otu2961	0.808802	0	0
Otu2294	Otu3585	0.968762	0	0
Otu2294	Otu4475	0.823525	0	0
Otu2961	Otu4100	0.7724	0	0
Otu3261	Otu3563	0.794738	0	0
Otu3294	Otu6282	0.766347	0	0
Otu3391	Otu5394	0.788461	0	0
Otu3585	Otu4475	0.836083	0	0
Otu3943	Otu6224	0.782709	0	0
Otu5010	Otu6230	0.807874	0	0
Otu5349	Otu6224	0.828603	0	0
