YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-01-01,12:00,69.3,172.0,499,1415,363,0,9,632,0,21,140,0,9,237,24,467,27,73,24,331,10,784,16,55,10,-9900,99,-9900,99,-9900,99,0.9,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,13:00,69.2,186.7,502,1415,163,0,9,52,0,21,145,0,9,84,24,93,27,50,24,333,10,785,16,55,10,-9900,99,-9900,99,-9900,99,0.9,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,14:00,71.7,201.1,444,1415,99,0,9,0,0,21,99,0,9,84,24,0,27,84,24,284,10,744,16,50,10,-9900,99,-9900,99,-9900,99,1.0,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,15:00,76.6,214.5,329,1415,72,0,9,0,0,21,72,0,9,50,24,44,27,39,24,191,10,643,16,42,10,-9900,99,-9900,99,-9900,99,1.1,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,16:00,83.3,226.7,166,1415,37,0,9,0,0,21,37,0,9,25,24,0,27,25,24,77,10,410,16,28,10,-9900,99,-9900,99,-9900,99,1.2,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,17:00,88.6,234.6,14,554,2,1,9,0,1,21,2,1,9,2,24,0,27,2,24,3,10,54,16,2,10,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.058,1,0.065,1,0.261,2,0.16,0
2005-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.058,1,0.065,1,0.248,2,0.16,0
2005-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.058,1,0.065,1,0.248,2,0.16,0
2005-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.058,1,0.065,1,0.248,2,0.16,0
2005-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.058,1,0.065,1,0.248,2,0.16,0
2005-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.058,1,0.065,1,0.248,2,0.16,0
2005-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.065,1,0.248,2,0.16,0
2005-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.065,1,0.248,2,0.16,0
2005-01-02,8:00,88.9,124.8,8,413,2,1,9,32,1,21,1,1,9,1,10,0,16,1,10,2,10,67,16,1,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,9:00,83.9,132.1,149,1415,81,0,9,239,0,21,56,0,9,20,10,0,16,20,10,73,10,477,16,23,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,10:00,77.1,144.2,316,1415,35,0,9,0,0,21,35,0,9,51,10,0,16,51,10,194,10,715,16,34,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,11:00,72.0,157.5,437,1415,51,0,9,0,0,21,51,0,9,74,24,0,27,74,24,293,10,814,16,42,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,12:00,69.3,171.8,501,1415,81,0,9,0,0,21,81,0,9,87,24,0,27,87,24,347,10,853,16,46,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,13:00,69.1,186.6,504,1415,67,0,9,0,0,21,67,0,9,104,24,0,27,104,24,350,10,855,16,46,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,14:00,71.6,201.0,447,1415,318,0,9,533,0,21,150,0,9,198,24,105,27,165,24,301,10,820,16,42,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,15:00,76.4,214.5,332,1415,225,0,9,736,0,21,52,0,9,206,24,729,27,35,24,206,10,729,16,35,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,16:00,83.1,226.7,169,1415,99,0,9,530,0,21,36,0,9,86,24,511,27,24,24,86,10,511,16,24,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,17:00,88.5,234.6,15,554,4,1,9,98,1,21,1,1,9,5,24,94,27,2,24,5,10,94,16,2,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.044,1,0.248,2,0.16,0
2005-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.044,1,0.250,2,0.16,0
2005-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.044,1,0.250,2,0.16,0
2005-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.044,1,0.250,2,0.16,0
2005-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.044,1,0.250,2,0.16,0
2005-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.044,1,0.250,2,0.16,0
2005-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.044,1,0.250,2,0.16,0
2005-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.044,1,0.250,2,0.16,0
2005-01-03,8:00,88.9,124.7,8,413,2,1,9,60,1,21,1,1,9,1,10,9,16,1,10,2,10,77,16,1,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,9:00,83.9,132.0,150,1415,82,0,9,443,0,21,35,0,9,71,10,394,16,29,10,74,10,495,16,21,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,10:00,77.0,144.1,317,1415,214,0,9,724,0,21,52,0,9,155,10,342,16,79,10,194,10,724,16,32,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,11:00,72.0,157.4,438,1415,313,0,9,818,0,21,60,0,9,212,10,254,16,133,10,293,10,820,16,39,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,12:00,69.2,171.7,503,1415,366,0,9,856,0,21,62,0,9,174,10,142,16,124,10,348,10,858,16,43,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,13:00,69.0,186.5,507,1415,369,0,9,857,0,21,62,0,9,264,10,416,16,115,10,351,10,859,16,43,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,14:00,71.5,200.9,449,1415,320,0,9,824,0,21,58,0,9,294,10,678,16,79,10,302,10,826,16,40,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,15:00,76.3,214.4,335,1415,227,0,9,738,0,21,52,0,9,208,10,739,16,33,10,208,10,739,16,33,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,16:00,83.0,226.7,173,1415,102,0,9,535,0,21,37,0,9,89,10,536,16,23,10,89,10,536,16,23,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,17:00,88.4,234.6,16,578,5,1,9,103,1,21,2,1,9,5,10,106,16,2,10,6,10,112,16,2,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.250,2,0.16,0
2005-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.253,2,0.16,0
2005-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.253,2,0.16,0
2005-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.253,2,0.16,0
2005-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.253,2,0.16,0
2005-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.253,2,0.16,0
2005-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.253,2,0.16,0
2005-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.038,1,0.253,2,0.16,0
2005-01-04,8:00,88.9,124.6,8,413,2,1,9,61,1,21,1,1,9,1,10,18,16,1,10,1,10,20,16,1,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,9:00,83.9,131.8,150,1415,82,0,9,445,0,21,35,0,9,60,10,89,16,50,10,64,10,311,16,31,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,10:00,77.0,143.9,319,1415,215,0,9,725,0,21,52,0,9,122,10,77,16,104,10,178,10,574,16,49,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,11:00,71.9,157.2,440,1415,314,0,9,819,0,21,60,0,9,275,10,693,16,60,10,275,10,693,16,60,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,12:00,69.1,171.6,505,1415,368,0,9,717,0,21,112,0,9,224,10,167,16,164,10,331,10,742,16,66,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,13:00,68.9,186.4,509,1415,266,0,9,319,0,21,151,0,9,143,10,115,16,101,10,335,10,746,16,66,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,14:00,71.3,200.9,452,1415,323,0,9,692,0,21,102,0,9,183,10,200,16,119,10,287,10,706,16,61,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,15:00,76.2,214.4,339,1415,230,0,9,742,0,21,52,0,9,92,10,34,16,84,10,195,10,602,16,51,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,16:00,82.8,226.6,176,1415,105,0,9,541,0,21,38,0,9,54,10,179,16,32,10,80,10,364,16,34,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,17:00,88.3,234.7,18,601,5,1,9,109,1,21,2,1,9,3,10,10,16,3,10,4,10,38,16,3,10,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.091,1,0.253,2,0.16,0
2005-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.091,1,0.263,2,0.16,0
2005-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.091,1,0.263,2,0.16,0
2005-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.091,1,0.263,2,0.16,0
2005-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.091,1,0.263,2,0.16,0
2005-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.091,1,0.263,2,0.16,0
2005-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.091,1,0.263,2,0.16,0
2005-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.091,1,0.263,2,0.16,0
2005-01-05,8:00,88.9,124.4,8,413,2,1,9,33,1,21,1,1,9,2,10,35,16,2,10,3,10,84,16,1,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,9:00,83.9,131.7,151,1415,84,0,9,243,0,21,58,0,9,63,10,73,16,56,10,76,10,520,16,21,10,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,10:00,76.9,143.8,320,1415,76,0,9,0,0,21,76,0,9,159,10,342,16,81,10,201,10,749,16,31,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,11:00,71.8,157.1,442,1415,315,0,9,602,0,21,127,0,9,193,10,317,16,95,10,302,10,844,16,38,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,12:00,69.0,171.5,507,1415,370,0,9,858,0,21,63,0,9,337,10,820,16,43,10,358,10,881,16,42,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,13:00,68.8,186.3,512,1415,355,0,9,834,0,21,53,0,9,362,24,883,27,42,24,362,10,883,16,42,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,14:00,71.2,200.8,456,1415,321,0,9,745,0,21,81,0,9,283,10,648,16,74,10,313,10,850,16,39,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,15:00,76.0,214.3,342,1415,194,0,9,456,0,21,84,0,9,147,10,329,16,67,10,218,10,765,16,33,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,16:00,82.7,226.6,180,1415,107,0,9,411,0,21,55,0,9,82,10,359,16,36,10,95,10,564,16,23,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.035,1,0.263,2,0.16,0
2005-01-05,17:00,88.3,234.9,19,649,6,1,9,86,1,21,3,1,9,3,10,0,16,3,10,7,10,134,16,3,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.035,1,0.263,2,0.16,0
