YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2008-02-23,17:00,79.9,244.5,244,1397,155,0,9,359,0,21,92,0,9,137,24,626,27,28,24,137,10,626,16,28,10,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-23,18:00,87.4,253.3,37,803,3,0,9,79,0,21,0,0,9,14,24,168,27,6,24,14,10,168,16,6,10,-9900,99,-9900,99,-9900,99,0.5,3,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-23,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-23,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-23,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-23,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-23,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.072,1,0.041,1,0.350,51,0.13,0
2008-02-23,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.072,1,0.041,1,0.350,51,0.13,0
2008-02-24,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.072,1,0.041,1,0.350,2,0.13,0
2008-02-24,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.072,1,0.041,1,0.350,51,0.13,0
2008-02-24,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-24,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.041,1,0.351,51,0.13,0
2008-02-24,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.041,1,0.352,51,0.13,0
2008-02-24,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.072,1,0.041,1,0.352,51,0.13,0
2008-02-24,7:00,89.2,104.3,4,244,0,1,9,0,1,21,0,1,9,0,28,4,31,0,28,0,10,4,16,0,10,-9900,99,-9900,99,-9900,99,0.6,51,0.072,1,0.123,1,0.353,51,0.13,0
2008-02-24,8:00,83.6,110.7,155,1396,25,0,9,0,0,21,25,0,9,49,28,137,31,34,28,61,10,242,16,34,10,-9900,99,-9900,99,-9900,99,0.6,51,0.072,1,0.123,1,0.353,51,0.13,0
2008-02-24,9:00,74.4,122.5,375,1396,76,0,9,0,0,21,76,0,9,212,28,560,31,62,28,212,10,560,16,62,10,-9900,99,-9900,99,-9900,99,0.6,3,0.072,1,0.123,1,0.354,51,0.13,0
2008-02-24,10:00,66.3,135.6,560,1396,124,0,9,0,0,21,124,0,9,367,28,709,31,82,28,367,10,709,16,82,10,-9900,99,-9900,99,-9900,99,0.6,51,0.072,1,0.123,1,0.354,51,0.13,0
2008-02-24,11:00,60.1,150.7,696,1396,464,0,9,563,0,21,183,0,9,400,28,283,31,259,28,487,10,783,16,97,10,-9900,99,-9900,99,-9900,99,0.6,51,0.072,1,0.123,1,0.355,51,0.13,0
2008-02-24,12:00,56.3,167.5,774,1396,469,0,9,487,0,21,199,0,9,557,24,816,27,105,24,557,10,816,16,105,10,-9900,99,-9900,99,-9900,99,0.7,3,0.072,1,0.123,1,0.355,51,0.13,0
2008-02-24,13:00,55.7,185.3,787,1396,505,0,9,619,0,21,156,0,9,568,24,820,27,106,24,568,10,820,16,106,10,-9900,99,-9900,99,-9900,99,0.7,51,0.072,1,0.123,1,0.355,51,0.13,0
2008-02-24,14:00,58.2,202.7,736,1396,459,0,9,554,0,21,167,0,9,521,24,797,27,101,24,521,10,797,16,101,10,-9900,99,-9900,99,-9900,99,0.7,51,0.072,1,0.123,1,0.356,51,0.13,0
2008-02-24,15:00,63.5,218.5,624,1396,447,0,9,646,0,21,158,0,9,420,24,741,27,89,24,420,10,741,16,89,10,-9900,99,-9900,99,-9900,99,0.8,3,0.072,1,0.123,1,0.356,51,0.13,0
2008-02-24,16:00,70.9,232.5,457,1396,223,0,9,248,0,21,142,0,9,76,24,0,27,76,24,276,10,628,16,71,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.123,1,0.357,51,0.13,0
2008-02-24,17:00,79.7,244.7,250,1396,70,0,9,32,0,21,64,0,9,35,24,0,27,35,24,118,10,397,16,47,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.123,1,0.357,51,0.13,0
2008-02-24,18:00,87.3,253.8,40,849,1,0,9,0,0,21,1,0,9,6,24,0,27,6,24,10,10,46,16,8,10,-9900,99,-9900,99,-9900,99,0.9,3,0.072,1,0.123,1,0.358,51,0.13,0
2008-02-24,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.072,1,0.123,1,0.358,51,0.13,0
2008-02-24,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.072,1,0.123,1,0.359,51,0.13,0
2008-02-24,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.072,1,0.123,1,0.359,51,0.13,0
2008-02-24,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.072,1,0.123,1,0.360,51,0.13,0
2008-02-24,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.072,1,0.123,1,0.360,51,0.13,0
2008-02-24,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.072,1,0.123,1,0.361,51,0.13,0
2008-02-25,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.123,1,0.361,2,0.13,0
2008-02-25,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.123,1,0.361,51,0.13,0
2008-02-25,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.072,1,0.123,1,0.361,51,0.13,0
2008-02-25,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.123,1,0.360,51,0.13,0
2008-02-25,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.123,1,0.360,51,0.13,0
2008-02-25,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.072,1,0.123,1,0.360,51,0.13,0
2008-02-25,7:00,89.1,103.9,5,291,1,1,9,5,1,21,1,1,9,1,28,18,31,1,28,1,10,47,16,1,10,-9900,99,-9900,99,-9900,99,0.7,51,0.072,1,0.041,1,0.360,51,0.13,0
2008-02-25,8:00,83.3,110.5,162,1396,53,0,9,58,0,21,46,0,9,64,28,246,31,35,28,79,10,487,16,22,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.041,1,0.360,51,0.13,0
2008-02-25,9:00,74.1,122.3,382,1396,79,0,9,0,0,21,79,0,9,203,28,566,31,48,28,242,10,752,16,36,10,-9900,99,-9900,99,-9900,99,0.8,3,0.072,1,0.041,1,0.359,51,0.13,0
2008-02-25,10:00,66.0,135.5,568,1396,275,0,9,231,0,21,181,0,9,355,28,601,31,111,28,398,10,862,16,47,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.041,1,0.359,51,0.13,0
2008-02-25,11:00,59.7,150.6,704,1396,421,0,9,444,0,21,197,0,9,487,28,811,31,79,28,516,10,915,16,55,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.041,1,0.359,51,0.13,0
2008-02-25,12:00,56.0,167.5,781,1396,430,0,9,349,0,21,235,0,9,554,28,890,31,57,28,585,10,939,16,60,10,-9900,99,-9900,99,-9900,99,0.9,3,0.072,1,0.041,1,0.359,51,0.13,0
2008-02-25,13:00,55.3,185.4,794,1396,457,0,9,397,0,21,231,0,9,597,24,943,27,60,24,597,10,943,16,60,10,-9900,99,-9900,99,-9900,99,0.9,51,0.072,1,0.041,1,0.359,51,0.13,0
2008-02-25,14:00,57.8,202.9,743,1396,367,0,9,201,0,21,260,0,9,390,24,274,27,244,24,551,10,928,16,57,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.041,1,0.358,51,0.13,0
2008-02-25,15:00,63.1,218.8,630,1396,423,0,9,579,0,21,162,0,9,224,24,48,27,203,24,452,10,888,16,51,10,-9900,99,-9900,99,-9900,99,0.8,3,0.072,1,0.041,1,0.358,51,0.13,0
2008-02-25,16:00,70.6,232.7,464,1396,251,0,9,344,0,21,137,0,9,79,24,0,27,79,24,309,10,808,16,41,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.041,1,0.358,51,0.13,0
2008-02-25,17:00,79.4,245.0,256,1396,63,0,9,9,0,21,61,0,9,39,24,0,27,39,24,144,10,628,16,29,10,-9900,99,-9900,99,-9900,99,0.8,51,0.072,1,0.041,1,0.358,51,0.13,0
2008-02-25,18:00,87.1,254.1,44,872,8,0,9,92,0,21,3,0,9,4,24,0,27,4,24,16,10,185,16,7,10,-9900,99,-9900,99,-9900,99,0.7,3,0.072,1,0.041,1,0.357,51,0.13,0
2008-02-25,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.072,1,0.041,1,0.357,51,0.13,0
2008-02-25,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.072,1,0.041,1,0.357,51,0.13,0
2008-02-25,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.072,1,0.041,1,0.357,51,0.13,0
2008-02-25,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.041,1,0.357,51,0.13,0
2008-02-25,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.041,1,0.356,51,0.13,0
2008-02-25,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.072,1,0.041,1,0.356,51,0.13,0
2008-02-26,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.073,1,0.041,1,0.356,2,0.13,0
2008-02-26,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.073,1,0.041,1,0.358,51,0.13,0
2008-02-26,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.073,1,0.041,1,0.361,51,0.13,0
2008-02-26,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.041,1,0.363,51,0.13,0
2008-02-26,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.041,1,0.366,51,0.13,0
2008-02-26,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.073,1,0.041,1,0.368,51,0.13,0
2008-02-26,7:00,88.9,103.5,6,337,2,1,9,31,1,21,1,1,9,1,25,35,28,1,25,2,10,44,16,1,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.371,51,0.13,0
2008-02-26,8:00,83.0,110.3,169,1395,90,0,9,293,0,21,55,0,9,64,24,205,27,40,24,83,10,477,16,25,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.373,51,0.13,0
2008-02-26,9:00,73.8,122.1,390,1395,221,0,9,353,0,21,122,0,9,170,25,171,28,122,25,251,10,753,16,40,10,-9900,99,-9900,99,-9900,99,0.3,3,0.073,1,0.051,1,0.376,51,0.13,0
2008-02-26,10:00,65.6,135.3,575,1395,173,0,9,27,0,21,162,0,9,292,25,167,28,223,25,411,10,870,16,52,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.378,51,0.13,0
2008-02-26,11:00,59.4,150.4,711,1395,124,0,9,0,0,21,124,0,9,219,25,96,28,170,25,533,10,926,16,61,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.381,51,0.13,0
2008-02-26,12:00,55.6,167.5,788,1395,135,0,9,0,0,21,135,0,9,169,24,0,27,169,24,603,10,951,16,66,10,-9900,99,-9900,99,-9900,99,0.3,3,0.073,1,0.051,1,0.383,51,0.13,0
2008-02-26,13:00,54.9,185.5,801,1395,250,0,9,42,0,21,226,0,9,172,25,0,28,172,25,616,10,956,16,67,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.386,51,0.13,0
2008-02-26,14:00,57.5,203.0,750,1395,102,0,9,0,0,21,102,0,9,134,25,0,28,134,25,569,10,940,16,64,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.388,51,0.13,0
2008-02-26,15:00,62.8,219.0,637,1395,256,0,9,109,0,21,206,0,9,132,24,0,27,132,24,467,10,899,16,57,10,-9900,99,-9900,99,-9900,99,0.3,3,0.073,1,0.051,1,0.390,51,0.13,0
2008-02-26,16:00,70.3,233.0,470,1395,185,0,9,84,0,21,157,0,9,92,24,0,27,92,24,320,10,813,16,45,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.393,51,0.13,0
2008-02-26,17:00,79.2,245.3,262,1395,99,0,9,99,0,21,80,0,9,45,24,0,27,45,24,149,10,623,16,32,10,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.395,51,0.13,0
2008-02-26,18:00,87.0,254.5,47,895,8,0,9,59,0,21,5,0,9,6,24,0,27,6,24,17,10,174,16,8,10,-9900,99,-9900,99,-9900,99,0.3,3,0.073,1,0.051,1,0.398,51,0.13,0
2008-02-26,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.073,1,0.051,1,0.400,51,0.13,0
2008-02-26,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.051,1,0.403,51,0.13,0
2008-02-26,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.051,1,0.405,51,0.13,0
2008-02-26,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.051,1,0.408,51,0.13,0
2008-02-26,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.051,1,0.410,51,0.13,0
2008-02-26,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.051,1,0.413,51,0.13,0
2008-02-27,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.051,1,0.415,2,0.13,0
2008-02-27,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.051,1,0.413,51,0.13,0
2008-02-27,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.051,1,0.411,51,0.13,0
2008-02-27,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.051,1,0.409,51,0.13,0
2008-02-27,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.051,1,0.407,51,0.13,0
2008-02-27,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.051,1,0.405,51,0.13,0
2008-02-27,7:00,88.8,103.0,8,383,2,1,9,50,1,21,1,1,9,1,24,17,27,1,24,2,10,38,16,1,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.404,51,0.13,0
2008-02-27,8:00,82.7,110.1,176,1394,96,0,9,414,0,21,44,0,9,65,25,240,28,35,25,85,10,453,16,28,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.402,51,0.13,0
2008-02-27,9:00,73.4,121.9,397,1394,267,0,9,615,0,21,92,0,9,192,25,298,28,107,25,254,10,734,16,45,10,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.062,1,0.400,51,0.13,0
2008-02-27,10:00,65.3,135.1,582,1394,379,0,9,539,0,21,154,0,9,154,25,176,28,81,25,415,10,855,16,58,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.398,51,0.13,0
2008-02-27,11:00,59.0,150.3,718,1394,329,0,9,176,0,21,238,0,9,260,24,58,27,230,24,539,10,914,16,68,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.396,51,0.13,0
2008-02-27,12:00,55.2,167.4,795,1394,198,0,9,8,0,21,193,0,9,150,24,56,27,118,24,610,10,941,16,73,10,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.062,1,0.394,51,0.13,0
2008-02-27,13:00,54.6,185.5,808,1394,399,0,9,236,0,21,262,0,9,302,24,131,27,226,24,622,10,945,16,74,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.392,51,0.13,0
2008-02-27,14:00,57.1,203.2,756,1394,208,0,9,11,0,21,202,0,9,224,24,42,27,201,24,575,10,929,16,71,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.390,51,0.13,0
2008-02-27,15:00,62.5,219.2,643,1394,208,0,9,30,0,21,194,0,9,153,24,65,27,123,24,471,10,885,16,63,10,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.062,1,0.388,51,0.13,0
2008-02-27,16:00,70.0,233.2,476,1394,219,0,9,216,0,21,145,0,9,149,24,82,27,121,24,322,10,796,16,51,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.386,51,0.13,0
2008-02-27,17:00,78.9,245.5,268,1394,164,0,9,423,0,21,83,0,9,151,24,600,27,36,24,151,10,600,16,36,10,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.384,51,0.13,0
2008-02-27,18:00,86.9,255.0,51,941,13,0,9,181,0,21,3,0,9,18,24,159,27,9,24,18,10,159,16,9,10,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.062,1,0.382,51,0.13,0
2008-02-27,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.381,51,0.13,0
2008-02-27,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.379,51,0.13,0
2008-02-27,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.062,1,0.377,51,0.13,0
2008-02-27,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.375,51,0.13,0
2008-02-27,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.073,1,0.062,1,0.373,51,0.13,0
2008-02-27,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.073,1,0.062,1,0.371,51,0.13,0
2008-02-28,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.074,1,0.062,1,0.369,2,0.13,0
2008-02-28,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.074,1,0.062,1,0.373,51,0.13,0
2008-02-28,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.074,1,0.062,1,0.377,51,0.13,0
2008-02-28,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.074,1,0.062,1,0.381,51,0.13,0
2008-02-28,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.074,1,0.062,1,0.385,51,0.13,0
2008-02-28,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.074,1,0.062,1,0.388,51,0.13,0
2008-02-28,7:00,88.6,102.7,10,406,3,1,9,52,1,21,2,1,9,3,24,51,27,1,24,3,10,51,16,1,10,-9900,99,-9900,99,-9900,99,0.3,51,0.074,1,0.054,1,0.392,51,0.13,0
2008-02-28,8:00,82.4,109.9,184,1394,100,0,9,380,0,21,50,0,9,91,24,487,27,27,24,91,10,487,16,27,10,-9900,99,-9900,99,-9900,99,0.4,51,0.074,1,0.054,1,0.396,51,0.13,0
2008-02-28,9:00,73.1,121.7,404,1394,242,0,9,490,0,21,100,0,9,260,24,749,27,42,24,260,10,749,16,42,10,-9900,99,-9900,99,-9900,99,0.4,3,0.074,1,0.054,1,0.400,51,0.13,0
2008-02-28,10:00,65.0,135.0,590,1394,325,0,9,371,0,21,168,0,9,418,24,859,27,55,24,418,10,859,16,55,10,-9900,99,-9900,99,-9900,99,0.4,51,0.074,1,0.054,1,0.404,51,0.13,0
2008-02-28,11:00,58.6,150.2,725,1394,400,0,9,378,0,21,203,0,9,539,24,912,27,64,24,539,10,912,16,64,10,-9900,99,-9900,99,-9900,99,0.5,51,0.074,1,0.054,1,0.408,51,0.13,0
2008-02-28,12:00,54.8,167.4,802,1394,461,0,9,359,0,21,254,0,9,525,24,662,27,144,24,607,10,935,16,69,10,-9900,99,-9900,99,-9900,99,0.5,3,0.074,1,0.054,1,0.412,51,0.13,0
2008-02-28,13:00,54.2,185.6,815,1394,357,0,9,139,0,21,276,0,9,298,24,73,27,255,24,618,10,937,16,70,10,-9900,99,-9900,99,-9900,99,0.5,51,0.074,1,0.054,1,0.416,51,0.13,0
2008-02-28,14:00,56.8,203.4,763,1394,258,0,9,32,0,21,240,0,9,470,24,468,27,214,24,570,10,920,16,66,10,-9900,99,-9900,99,-9900,99,0.5,51,0.074,1,0.054,1,0.419,51,0.13,0
