YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2009-01-02,13:00,69.1,186.6,504,1415,367,0,9,855,0,21,63,0,9,347,24,842,27,47,24,347,10,842,16,47,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.047,1,0.366,51,0.16,0
2009-01-02,14:00,71.6,201.0,447,1415,318,0,9,822,0,21,59,0,9,297,24,805,27,43,24,297,10,805,16,43,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.047,1,0.364,51,0.16,0
2009-01-02,15:00,76.4,214.5,332,1415,225,0,9,736,0,21,52,0,9,202,24,710,27,36,24,202,10,710,16,36,10,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.047,1,0.362,51,0.16,0
2009-01-02,16:00,83.1,226.7,169,1415,99,0,9,530,0,21,36,0,9,83,24,489,27,25,24,83,10,489,16,25,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.047,1,0.360,51,0.16,0
2009-01-02,17:00,88.5,234.7,15,578,4,1,9,98,1,21,1,1,9,4,24,86,27,2,24,4,10,86,16,2,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.047,1,0.358,51,0.16,0
2009-01-02,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.058,1,0.047,1,0.356,51,0.16,0
2009-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.047,1,0.355,51,0.16,0
2009-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.047,1,0.353,51,0.16,0
2009-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.047,1,0.351,51,0.16,0
2009-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.047,1,0.349,51,0.16,0
2009-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.058,1,0.047,1,0.347,51,0.16,0
2009-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.047,1,0.345,51,0.16,0
2009-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.047,1,0.343,2,0.16,0
2009-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.047,1,0.343,51,0.16,0
2009-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.058,1,0.047,1,0.343,51,0.16,0
2009-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.047,1,0.344,51,0.16,0
2009-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.047,1,0.344,51,0.16,0
2009-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.058,1,0.047,1,0.344,51,0.16,0
2009-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.058,1,0.047,1,0.344,51,0.16,0
2009-01-03,8:00,88.9,124.7,8,413,2,1,9,43,1,21,1,1,9,2,24,52,27,1,24,2,10,52,16,1,10,-9900,99,-9900,99,-9900,99,1.0,51,0.058,1,0.051,1,0.344,51,0.16,0
2009-01-03,9:00,83.9,132.0,150,1415,82,0,9,321,0,21,48,0,9,69,24,424,27,24,24,69,10,424,16,24,10,-9900,99,-9900,99,-9900,99,1.0,3,0.058,1,0.051,1,0.344,51,0.16,0
2009-01-03,10:00,77.0,144.1,317,1415,174,0,9,405,0,21,83,0,9,185,24,662,27,36,24,185,10,662,16,36,10,-9900,99,-9900,99,-9900,99,1.1,51,0.058,1,0.051,1,0.345,51,0.16,0
2009-01-03,11:00,72.0,157.4,438,1415,312,0,9,686,0,21,100,0,9,281,24,764,27,44,24,281,10,764,16,44,10,-9900,99,-9900,99,-9900,99,1.1,51,0.058,1,0.051,1,0.345,51,0.16,0
2009-01-03,12:00,69.2,171.7,503,1415,301,0,9,447,0,21,142,0,9,193,24,6,27,191,24,334,10,804,16,49,10,-9900,99,-9900,99,-9900,99,1.2,3,0.058,1,0.051,1,0.345,51,0.16,0
2009-01-03,13:00,69.0,186.5,507,1415,106,0,9,0,0,21,106,0,9,103,24,0,27,103,24,337,10,804,16,49,10,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.051,1,0.345,51,0.16,0
2009-01-03,14:00,71.5,200.9,450,1415,52,0,9,0,0,21,52,0,9,129,24,76,27,105,24,289,10,767,16,45,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.051,1,0.345,51,0.16,0
2009-01-03,15:00,76.3,214.4,335,1415,112,0,9,73,0,21,95,0,9,46,24,45,27,35,24,197,10,674,16,37,10,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.051,1,0.345,51,0.16,0
2009-01-03,16:00,83.0,226.7,173,1415,78,0,9,185,0,21,55,0,9,45,24,25,27,42,24,82,10,461,16,26,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.051,1,0.346,51,0.16,0
2009-01-03,17:00,88.4,234.6,16,578,4,1,9,36,1,21,3,1,9,2,24,0,27,2,24,5,10,78,16,2,10,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.051,1,0.346,51,0.16,0
2009-01-03,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.058,1,0.051,1,0.346,51,0.16,0
2009-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.058,1,0.051,1,0.346,51,0.16,0
2009-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.051,1,0.346,51,0.16,0
2009-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.051,1,0.346,51,0.16,0
2009-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.051,1,0.347,2,0.16,0
2009-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.058,1,0.051,1,0.347,51,0.16,0
2009-01-04,8:00,88.9,124.6,8,413,2,1,9,35,1,21,1,1,9,1,25,0,28,1,25,3,10,90,16,1,10,-9900,99,-9900,99,-9900,99,0.8,51,0.058,1,0.030,1,0.347,51,0.16,0
2009-01-04,9:00,83.9,131.8,151,1415,82,0,9,260,0,21,54,0,9,19,24,0,27,19,24,74,10,521,16,19,10,-9900,99,-9900,99,-9900,99,0.7,3,0.058,1,0.030,1,0.347,51,0.16,0
2009-01-04,10:00,77.0,143.9,319,1415,140,0,9,172,0,21,101,0,9,55,24,0,27,55,24,197,10,745,16,29,10,-9900,99,-9900,99,-9900,99,0.6,51,0.058,1,0.030,1,0.347,51,0.16,0
2009-01-04,11:00,71.9,157.2,440,1415,91,0,9,0,0,21,91,0,9,150,25,223,28,81,25,297,10,843,16,35,10,-9900,99,-9900,99,-9900,99,0.5,51,0.058,1,0.030,1,0.347,51,0.16,0
2009-01-04,12:00,69.1,171.6,505,1415,85,0,9,0,0,21,85,0,9,294,25,595,28,81,25,355,10,887,16,39,10,-9900,99,-9900,99,-9900,99,0.4,3,0.058,1,0.030,1,0.347,51,0.16,0
2009-01-04,13:00,68.9,186.4,509,1415,371,0,9,565,0,21,168,0,9,360,24,891,27,39,24,360,10,891,16,39,10,-9900,99,-9900,99,-9900,99,0.4,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,14:00,71.3,200.9,453,1415,323,0,9,826,0,21,59,0,9,311,24,861,27,36,24,311,10,861,16,36,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,15:00,76.1,214.4,339,1415,230,0,9,742,0,21,52,0,9,217,24,780,27,30,24,217,10,780,16,30,10,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,16:00,82.8,226.6,176,1415,104,0,9,541,0,21,37,0,9,94,24,583,27,21,24,94,10,583,16,21,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,17:00,88.4,234.8,18,625,5,1,9,109,1,21,2,1,9,7,24,144,27,2,24,7,10,144,16,2,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,18:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.030,1,0.348,51,0.16,0
2009-01-05,8:00,88.9,124.4,8,413,2,1,9,61,1,21,1,1,9,3,24,75,27,1,24,3,10,75,16,1,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.038,1,0.348,51,0.16,0
2009-01-05,9:00,83.9,131.7,151,1415,82,0,9,447,0,21,34,0,9,75,24,500,27,21,24,75,10,500,16,21,10,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.038,1,0.348,51,0.16,0
2009-01-05,10:00,76.9,143.8,320,1415,216,0,9,726,0,21,52,0,9,198,24,736,27,32,24,198,10,736,16,32,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.038,1,0.348,51,0.16,0
2009-01-05,11:00,71.8,157.1,442,1415,315,0,9,820,0,21,59,0,9,97,24,74,27,74,24,300,10,834,16,39,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.038,1,0.348,51,0.16,0
2009-01-05,12:00,69.0,171.5,507,1415,370,0,9,858,0,21,63,0,9,187,24,75,27,160,24,356,10,873,16,43,10,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.038,1,0.348,51,0.16,0
2009-01-05,13:00,68.8,186.3,512,1415,373,0,9,860,0,21,62,0,9,361,24,876,27,43,24,361,10,876,16,43,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.038,1,0.349,51,0.16,0
2009-01-05,14:00,71.2,200.8,456,1415,325,0,9,828,0,21,58,0,9,312,24,844,27,40,24,312,10,844,16,40,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.038,1,0.349,51,0.16,0
2009-01-05,15:00,76.0,214.3,342,1415,233,0,9,744,0,21,53,0,9,217,24,758,27,33,24,217,10,758,16,33,10,-9900,99,-9900,99,-9900,99,0.3,3,0.058,1,0.038,1,0.349,51,0.16,0
2009-01-05,16:00,82.7,226.6,180,1415,107,0,9,547,0,21,37,0,9,94,24,552,27,24,24,94,10,552,16,24,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.038,1,0.349,51,0.16,0
2009-01-05,17:00,88.3,234.9,19,649,6,1,9,115,1,21,2,1,9,7,24,124,27,3,24,7,10,124,16,3,10,-9900,99,-9900,99,-9900,99,0.3,51,0.058,1,0.038,1,0.349,51,0.16,0
